epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
11,495.966,0.92807,0.75068,1.12422,0.75943,0.62491,0.67899,0.36203,1.68362,1.00566,1.60228,0.029406,0.009802,0.029406,0.009802,0.029406,0.009802,0.029406,0.009802
12,538.344,0.92432,0.75202,1.12721,0.80471,0.7065,0.76222,0.41378,1.57076,0.84474,1.50452,0.0293466,0.0097822,0.0293466,0.0097822,0.0293466,0.0097822,0.0293466,0.0097822
13,578.391,0.91684,0.74694,1.12418,0.79933,0.66659,0.71534,0.40303,1.58952,0.96002,1.51205,0.0292872,0.0097624,0.0292872,0.0097624,0.0292872,0.0097624,0.0292872,0.0097624
14,621.205,0.92739,0.74493,1.12183,0.82848,0.67581,0.74671,0.43047,1.44389,0.88021,1.42204,0.0292278,0.0097426,0.0292278,0.0097426,0.0292278,0.0097426,0.0292278,0.0097426
15,663.982,0.9125,0.7466,1.11855,0.86731,0.69703,0.77153,0.43031,1.51616,0.85577,1.49111,0.0291684,0.0097228,0.0291684,0.0097228,0.0291684,0.0097228,0.0291684,0.0097228
16,703.293,0.91738,0.73681,1.11747,0.82349,0.72802,0.77051,0.4391,1.46052,0.82336,1.43791,0.029109,0.009703,0.029109,0.009703,0.029109,0.009703,0.029109,0.009703
17,747.59,0.91968,0.73982,1.11934,0.86899,0.69802,0.77164,0.44377,1.43663,0.84182,1.43794,0.0290496,0.0096832,0.0290496,0.0096832,0.0290496,0.0096832,0.0290496,0.0096832
18,793.338,0.91471,0.73839,1.11618,0.84462,0.69817,0.76343,0.45299,1.41583,0.855,1.38546,0.0289902,0.0096634,0.0289902,0.0096634,0.0289902,0.0096634,0.0289902,0.0096634
19,832.402,0.92576,0.7488,1.12248,0.82138,0.68324,0.74042,0.40804,1.52974,0.86527,1.49624,0.0289308,0.0096436,0.0289308,0.0096436,0.0289308,0.0096436,0.0289308,0.0096436
20,872.126,0.91301,0.73559,1.11324,0.82389,0.68085,0.7447,0.42301,1.47841,0.8635,1.46009,0.0288714,0.0096238,0.0288714,0.0096238,0.0288714,0.0096238,0.0288714,0.0096238
21,912.434,0.90433,0.73312,1.11364,0.79785,0.67363,0.72272,0.40517,1.55034,0.94486,1.53632,0.028812,0.009604,0.028812,0.009604,0.028812,0.009604,0.028812,0.009604
22,953.645,0.91651,0.73398,1.11374,0.75546,0.62645,0.67939,0.37377,1.62889,0.99155,1.55463,0.0287526,0.0095842,0.0287526,0.0095842,0.0287526,0.0095842,0.0287526,0.0095842
23,995.065,0.90623,0.73038,1.11188,0.85982,0.66241,0.74585,0.38678,1.59604,0.92374,1.55199,0.0286932,0.0095644,0.0286932,0.0095644,0.0286932,0.0095644,0.0286932,0.0095644
24,1034.19,0.91251,0.72816,1.11327,0.79392,0.66555,0.71474,0.38777,1.62506,0.94933,1.57352,0.0286338,0.0095446,0.0286338,0.0095446,0.0286338,0.0095446,0.0286338,0.0095446
25,1076.49,0.91458,0.73535,1.11723,0.84232,0.69734,0.7565,0.43096,1.47805,0.87361,1.466,0.0285744,0.0095248,0.0285744,0.0095248,0.0285744,0.0095248,0.0285744,0.0095248
26,1116.83,0.9112,0.72879,1.11526,0.83842,0.69396,0.75779,0.43664,1.46466,0.85287,1.45738,0.028515,0.009505,0.028515,0.009505,0.028515,0.009505,0.028515,0.009505
27,1156.44,0.91012,0.728,1.11629,0.80309,0.66441,0.72817,0.39253,1.55783,0.9473,1.51111,0.0284556,0.0094852,0.0284556,0.0094852,0.0284556,0.0094852,0.0284556,0.0094852
28,1194.95,0.9044,0.72945,1.11564,0.79772,0.64146,0.70108,0.39484,1.57823,0.93618,1.51511,0.0283962,0.0094654,0.0283962,0.0094654,0.0283962,0.0094654,0.0283962,0.0094654
29,1233.71,0.91014,0.73201,1.11526,0.82054,0.68612,0.74965,0.43037,1.44328,0.87964,1.43703,0.0283368,0.0094456,0.0283368,0.0094456,0.0283368,0.0094456,0.0283368,0.0094456
30,1272.43,0.90454,0.72275,1.10971,0.82041,0.64601,0.71759,0.38597,1.63046,0.97356,1.55208,0.0282774,0.0094258,0.0282774,0.0094258,0.0282774,0.0094258,0.0282774,0.0094258
31,1311.64,0.90095,0.72151,1.10772,0.81067,0.65062,0.71365,0.40226,1.57352,0.91704,1.53256,0.028218,0.009406,0.028218,0.009406,0.028218,0.009406,0.028218,0.009406
32,1350.68,0.89649,0.7248,1.10958,0.86652,0.67774,0.75038,0.38736,1.68224,0.86445,1.62557,0.0281586,0.0093862,0.0281586,0.0093862,0.0281586,0.0093862,0.0281586,0.0093862
33,1389.92,0.89402,0.71259,1.10484,0.81933,0.67867,0.7314,0.42698,1.50006,0.87572,1.47694,0.0280992,0.0093664,0.0280992,0.0093664,0.0280992,0.0093664,0.0280992,0.0093664
34,1429.83,0.90123,0.72505,1.1082,0.79394,0.66006,0.69745,0.38747,1.65132,0.93924,1.58974,0.0280398,0.0093466,0.0280398,0.0093466,0.0280398,0.0093466,0.0280398,0.0093466
35,1474.96,0.90558,0.71545,1.1106,0.89315,0.65641,0.75267,0.42369,1.54687,0.87532,1.49828,0.0279804,0.0093268,0.0279804,0.0093268,0.0279804,0.0093268,0.0279804,0.0093268
36,1522.34,0.89736,0.71173,1.10485,0.84803,0.68364,0.7505,0.42672,1.54406,0.87536,1.50556,0.027921,0.009307,0.027921,0.009307,0.027921,0.009307,0.027921,0.009307
37,1562.35,0.89164,0.71148,1.10181,0.85759,0.68316,0.7683,0.43527,1.51654,0.84597,1.47293,0.0278616,0.0092872,0.0278616,0.0092872,0.0278616,0.0092872,0.0278616,0.0092872
38,1601.73,0.90147,0.71496,1.10511,0.77894,0.66372,0.71262,0.40343,1.59397,0.88679,1.54004,0.0278022,0.0092674,0.0278022,0.0092674,0.0278022,0.0092674,0.0278022,0.0092674
39,1642.52,0.89576,0.71027,1.10243,0.83473,0.65682,0.73518,0.41545,1.54736,0.87916,1.52458,0.0277428,0.0092476,0.0277428,0.0092476,0.0277428,0.0092476,0.0277428,0.0092476
40,1682.4,0.89722,0.71265,1.10532,0.83996,0.70509,0.76565,0.4318,1.49392,0.84023,1.44958,0.0276834,0.0092278,0.0276834,0.0092278,0.0276834,0.0092278,0.0276834,0.0092278
41,1721.47,0.88447,0.71072,1.10555,0.81672,0.66643,0.71559,0.3942,1.62632,0.92315,1.56221,0.027624,0.009208,0.027624,0.009208,0.027624,0.009208,0.027624,0.009208
