epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
38,2734.85,1.02536,0.79877,1.18274,0.84113,0.69399,0.73602,0.40344,1.61084,0.87866,1.54001,0.0283094,0.00943646,0.0283094,0.00943646,0.0283094,0.00943646,0.0283094,0.00943646
39,2805.69,1.00827,0.78715,1.16991,0.82756,0.66057,0.69768,0.38058,1.66412,0.91175,1.60383,0.0282637,0.00942123,0.0282637,0.00942123,0.0282637,0.00942123,0.0282637,0.00942123
40,2876.61,1.00784,0.77042,1.16628,0.84668,0.65877,0.71669,0.38922,1.64168,0.91207,1.5739,0.028218,0.009406,0.028218,0.009406,0.028218,0.009406,0.028218,0.009406
41,2947.62,1.00898,0.77231,1.16508,0.74698,0.6832,0.70323,0.37952,1.64125,0.89624,1.5709,0.0281723,0.00939077,0.0281723,0.00939077,0.0281723,0.00939077,0.0281723,0.00939077
42,3018.27,1.00229,0.76851,1.15978,0.82723,0.64954,0.70622,0.37201,1.7094,0.91207,1.6457,0.0281266,0.00937554,0.0281266,0.00937554,0.0281266,0.00937554,0.0281266,0.00937554
43,3088.88,0.99562,0.75901,1.16231,0.84333,0.67631,0.72075,0.39938,1.61932,0.87211,1.57374,0.0280809,0.00936031,0.0280809,0.00936031,0.0280809,0.00936031,0.0280809,0.00936031
44,3159.81,0.99237,0.75605,1.15798,0.82641,0.67166,0.72325,0.39421,1.61812,0.88088,1.55115,0.0280352,0.00934508,0.0280352,0.00934508,0.0280352,0.00934508,0.0280352,0.00934508
45,3230.14,0.98031,0.75109,1.15515,0.82978,0.63306,0.69209,0.38788,1.67354,0.90874,1.61802,0.0279895,0.00932985,0.0279895,0.00932985,0.0279895,0.00932985,0.0279895,0.00932985
46,3300.84,0.9871,0.746,1.15563,0.84462,0.67139,0.72553,0.40004,1.57894,0.83656,1.52334,0.0279438,0.00931462,0.0279438,0.00931462,0.0279438,0.00931462,0.0279438,0.00931462
47,3371.67,0.97135,0.74014,1.15091,0.83214,0.71629,0.75295,0.41967,1.5828,0.85006,1.53051,0.0278982,0.00929938,0.0278982,0.00929938,0.0278982,0.00929938,0.0278982,0.00929938
48,3442.58,0.97153,0.73691,1.14601,0.82982,0.6767,0.73518,0.40767,1.57369,0.84372,1.50791,0.0278525,0.00928415,0.0278525,0.00928415,0.0278525,0.00928415,0.0278525,0.00928415
49,3513.18,0.96732,0.72778,1.14456,0.85478,0.68093,0.75781,0.40582,1.67543,0.83233,1.58117,0.0278068,0.00926892,0.0278068,0.00926892,0.0278068,0.00926892,0.0278068,0.00926892
50,3584.25,0.96311,0.72168,1.13718,0.83846,0.66211,0.72449,0.39622,1.69073,0.86335,1.6104,0.0277611,0.00925369,0.0277611,0.00925369,0.0277611,0.00925369,0.0277611,0.00925369
51,3655.08,0.95569,0.72583,1.14019,0.81248,0.67697,0.72541,0.38925,1.68187,0.8685,1.62191,0.0277154,0.00923846,0.0277154,0.00923846,0.0277154,0.00923846,0.0277154,0.00923846
52,3726.21,0.95748,0.71503,1.13681,0.79699,0.6865,0.72441,0.39924,1.665,0.86622,1.59608,0.0276697,0.00922323,0.0276697,0.00922323,0.0276697,0.00922323,0.0276697,0.00922323
53,3797.13,0.94972,0.71568,1.13181,0.84276,0.69504,0.7396,0.40401,1.64765,0.819,1.58638,0.027624,0.009208,0.027624,0.009208,0.027624,0.009208,0.027624,0.009208
54,3868.03,0.9454,0.70284,1.12984,0.82678,0.71124,0.75681,0.41207,1.63735,0.83518,1.56638,0.0275783,0.00919277,0.0275783,0.00919277,0.0275783,0.00919277,0.0275783,0.00919277
55,3938.8,0.951,0.70388,1.13254,0.90707,0.69336,0.76638,0.42114,1.58128,0.80498,1.51789,0.0275326,0.00917754,0.0275326,0.00917754,0.0275326,0.00917754,0.0275326,0.00917754
56,4010.22,0.94656,0.70013,1.12474,0.82318,0.69625,0.7342,0.39216,1.69022,0.87452,1.60423,0.0274869,0.00916231,0.0274869,0.00916231,0.0274869,0.00916231,0.0274869,0.00916231
57,4081.33,0.933,0.68613,1.1226,0.85605,0.72142,0.76763,0.43035,1.50724,0.80834,1.47665,0.0274412,0.00914708,0.0274412,0.00914708,0.0274412,0.00914708,0.0274412,0.00914708
58,4152.39,0.93458,0.69336,1.12066,0.85698,0.70415,0.75166,0.43656,1.55184,0.75704,1.48977,0.0273955,0.00913185,0.0273955,0.00913185,0.0273955,0.00913185,0.0273955,0.00913185
59,4223.34,0.92849,0.6844,1.11937,0.82966,0.68485,0.73369,0.40685,1.5634,0.82552,1.53088,0.0273498,0.00911662,0.0273498,0.00911662,0.0273498,0.00911662,0.0273498,0.00911662
60,4293.74,0.92876,0.68686,1.1177,0.8684,0.69515,0.7438,0.41665,1.62049,0.78984,1.5551,0.0273042,0.00910138,0.0273042,0.00910138,0.0273042,0.00910138,0.0273042,0.00910138
61,4364.54,0.92109,0.66973,1.11334,0.87296,0.69019,0.74248,0.41897,1.59006,0.80783,1.53369,0.0272585,0.00908615,0.0272585,0.00908615,0.0272585,0.00908615,0.0272585,0.00908615
62,4435.3,0.92649,0.68122,1.11792,0.84338,0.69917,0.7456,0.40916,1.61915,0.79586,1.55622,0.0272128,0.00907092,0.0272128,0.00907092,0.0272128,0.00907092,0.0272128,0.00907092
63,4505.79,0.92108,0.67417,1.11456,0.8118,0.70495,0.73677,0.41797,1.58393,0.80476,1.51491,0.0271671,0.00905569,0.0271671,0.00905569,0.0271671,0.00905569,0.0271671,0.00905569
64,4576.38,0.90753,0.67111,1.11375,0.82444,0.6838,0.73494,0.41759,1.58303,0.79497,1.53476,0.0271214,0.00904046,0.0271214,0.00904046,0.0271214,0.00904046,0.0271214,0.00904046
65,4647.14,0.91294,0.66697,1.10308,0.88291,0.70099,0.76545,0.42938,1.54988,0.77881,1.49375,0.0270757,0.00902523,0.0270757,0.00902523,0.0270757,0.00902523,0.0270757,0.00902523
66,4717.63,0.91239,0.66611,1.1065,0.86606,0.71686,0.75908,0.42778,1.56989,0.77593,1.50659,0.02703,0.00901,0.02703,0.00901,0.02703,0.00901,0.02703,0.00901
67,4787.96,0.90778,0.66444,1.10505,0.84113,0.69301,0.73868,0.42471,1.56574,0.8027,1.51844,0.0269843,0.00899477,0.0269843,0.00899477,0.0269843,0.00899477,0.0269843,0.00899477
68,4858.74,0.90612,0.65483,1.10244,0.80907,0.69659,0.72999,0.41861,1.60751,0.81427,1.55192,0.0269386,0.00897954,0.0269386,0.00897954,0.0269386,0.00897954,0.0269386,0.00897954
69,4929.47,0.89486,0.64885,1.09669,0.83616,0.67706,0.73405,0.40899,1.58959,0.79715,1.55236,0.0268929,0.00896431,0.0268929,0.00896431,0.0268929,0.00896431,0.0268929,0.00896431
70,4999.95,0.901,0.65287,1.09586,0.87878,0.70753,0.76186,0.42895,1.53462,0.7692,1.48601,0.0268472,0.00894908,0.0268472,0.00894908,0.0268472,0.00894908,0.0268472,0.00894908
71,5070.94,0.90169,0.6488,1.09555,0.83264,0.68741,0.71814,0.40396,1.59412,0.81724,1.52852,0.0268015,0.00893385,0.0268015,0.00893385,0.0268015,0.00893385,0.0268015,0.00893385
72,5141.53,0.88271,0.64387,1.0897,0.84626,0.70855,0.75202,0.42689,1.56841,0.79803,1.53992,0.0267558,0.00891862,0.0267558,0.00891862,0.0267558,0.00891862,0.0267558,0.00891862
73,5212.17,0.88629,0.63951,1.08858,0.86364,0.6972,0.73144,0.41366,1.61613,0.8109,1.55866,0.0267102,0.00890338,0.0267102,0.00890338,0.0267102,0.00890338,0.0267102,0.00890338
74,5282.97,0.88058,0.63599,1.09452,0.8631,0.6849,0.73191,0.40834,1.61952,0.81157,1.57824,0.0266645,0.00888815,0.0266645,0.00888815,0.0266645,0.00888815,0.0266645,0.00888815
75,5353.68,0.89514,0.64438,1.09662,0.84438,0.70394,0.75281,0.42905,1.53927,0.79243,1.4937,0.0266188,0.00887292,0.0266188,0.00887292,0.0266188,0.00887292,0.0266188,0.00887292
76,5424.2,0.87163,0.62766,1.08633,0.8318,0.72398,0.75564,0.44385,1.45609,0.74402,1.44337,0.0265731,0.00885769,0.0265731,0.00885769,0.0265731,0.00885769,0.0265731,0.00885769
77,5495.13,0.87854,0.63412,1.08901,0.86862,0.72078,0.78042,0.43914,1.5339,0.75804,1.5168,0.0265274,0.00884246,0.0265274,0.00884246,0.0265274,0.00884246,0.0265274,0.00884246
78,5566.01,0.87808,0.62558,1.08262,0.91036,0.74306,0.79817,0.45833,1.46167,0.72509,1.43405,0.0264817,0.00882723,0.0264817,0.00882723,0.0264817,0.00882723,0.0264817,0.00882723
79,5637.09,0.87728,0.62801,1.08622,0.8614,0.72112,0.75583,0.42245,1.5914,0.74693,1.54427,0.026436,0.008812,0.026436,0.008812,0.026436,0.008812,0.026436,0.008812
80,5708.03,0.87279,0.62117,1.08246,0.90321,0.71101,0.76959,0.4453,1.50408,0.73627,1.47856,0.0263903,0.00879677,0.0263903,0.00879677,0.0263903,0.00879677,0.0263903,0.00879677
81,5778.83,0.86878,0.61865,1.0778,0.88578,0.70562,0.76749,0.43671,1.52158,0.74801,1.50858,0.0263446,0.00878154,0.0263446,0.00878154,0.0263446,0.00878154,0.0263446,0.00878154
82,5849.66,0.86757,0.61877,1.07843,0.83554,0.73607,0.75769,0.43655,1.5138,0.76604,1.50083,0.0262989,0.00876631,0.0262989,0.00876631,0.0262989,0.00876631,0.0262989,0.00876631
83,5920.02,0.8629,0.61488,1.07829,0.83593,0.70071,0.73435,0.41845,1.54747,0.77188,1.50701,0.0262532,0.00875108,0.0262532,0.00875108,0.0262532,0.00875108,0.0262532,0.00875108
84,5990.74,0.85874,0.60825,1.07474,0.86018,0.71951,0.75329,0.4284,1.55185,0.78791,1.52191,0.0262075,0.00873585,0.0262075,0.00873585,0.0262075,0.00873585,0.0262075,0.00873585
85,6061.4,0.86179,0.60845,1.07653,0.87589,0.70737,0.75328,0.43768,1.52309,0.75659,1.48304,0.0261618,0.00872062,0.0261618,0.00872062,0.0261618,0.00872062,0.0261618,0.00872062
86,6132.2,0.86546,0.60997,1.07485,0.89022,0.75067,0.79674,0.46012,1.46359,0.72465,1.45639,0.0261162,0.00870538,0.0261162,0.00870538,0.0261162,0.00870538,0.0261162,0.00870538
87,6203.15,0.85763,0.60607,1.07049,0.85124,0.72669,0.76075,0.44585,1.50184,0.74309,1.49487,0.0260705,0.00869015,0.0260705,0.00869015,0.0260705,0.00869015,0.0260705,0.00869015
88,6273.78,0.848,0.60487,1.06998,0.87105,0.72626,0.76948,0.43148,1.54076,0.76061,1.5057,0.0260248,0.00867492,0.0260248,0.00867492,0.0260248,0.00867492,0.0260248,0.00867492
89,6344.79,0.84793,0.60083,1.07352,0.85275,0.7256,0.7624,0.44324,1.48231,0.74041,1.4533,0.0259791,0.00865969,0.0259791,0.00865969,0.0259791,0.00865969,0.0259791,0.00865969
90,6415.73,0.84644,0.59908,1.06742,0.90278,0.73884,0.79312,0.45816,1.47314,0.70588,1.4462,0.0259334,0.00864446,0.0259334,0.00864446,0.0259334,0.00864446,0.0259334,0.00864446
91,6486.68,0.84742,0.60147,1.07066,0.8912,0.71164,0.7757,0.46507,1.4242,0.72309,1.39463,0.0258877,0.00862923,0.0258877,0.00862923,0.0258877,0.00862923,0.0258877,0.00862923
92,6557.68,0.84888,0.5915,1.06802,0.84758,0.73545,0.77992,0.44545,1.51748,0.72856,1.46879,0.025842,0.008614,0.025842,0.008614,0.025842,0.008614,0.025842,0.008614
93,6628.48,0.84255,0.59367,1.06537,0.88817,0.70237,0.77059,0.43904,1.51651,0.76463,1.47525,0.0257963,0.00859877,0.0257963,0.00859877,0.0257963,0.00859877,0.0257963,0.00859877
94,6699.73,0.8316,0.58381,1.06237,0.90107,0.7346,0.77788,0.45378,1.46197,0.72639,1.44274,0.0257506,0.00858354,0.0257506,0.00858354,0.0257506,0.00858354,0.0257506,0.00858354
95,6770.63,0.84687,0.59148,1.06149,0.88694,0.7188,0.78368,0.45385,1.46523,0.7231,1.44646,0.0257049,0.00856831,0.0257049,0.00856831,0.0257049,0.00856831,0.0257049,0.00856831
96,6841.18,0.83864,0.58817,1.06329,0.88564,0.73394,0.77852,0.46387,1.46686,0.70904,1.44009,0.0256592,0.00855308,0.0256592,0.00855308,0.0256592,0.00855308,0.0256592,0.00855308
97,6911.98,0.83392,0.58657,1.05898,0.88776,0.74912,0.78843,0.47236,1.44381,0.68425,1.41553,0.0256135,0.00853785,0.0256135,0.00853785,0.0256135,0.00853785,0.0256135,0.00853785
98,6982.99,0.83036,0.58578,1.05917,0.89081,0.74446,0.78323,0.45553,1.49394,0.73313,1.46387,0.0255678,0.00852262,0.0255678,0.00852262,0.0255678,0.00852262,0.0255678,0.00852262
99,7054.13,0.82573,0.5828,1.05608,0.87961,0.73524,0.78713,0.46941,1.4324,0.68903,1.42056,0.0255222,0.00850738,0.0255222,0.00850738,0.0255222,0.00850738,0.0255222,0.00850738
100,7125.02,0.82391,0.58118,1.05667,0.84454,0.73946,0.76504,0.46648,1.42426,0.70056,1.42169,0.0254765,0.00849215,0.0254765,0.00849215,0.0254765,0.00849215,0.0254765,0.00849215
101,7195.77,0.8309,0.58073,1.05624,0.87523,0.71897,0.76947,0.46066,1.46506,0.71494,1.44417,0.0254308,0.00847692,0.0254308,0.00847692,0.0254308,0.00847692,0.0254308,0.00847692
102,7266.41,0.82285,0.5755,1.05666,0.88469,0.72451,0.78209,0.46465,1.43647,0.69496,1.45683,0.0253851,0.00846169,0.0253851,0.00846169,0.0253851,0.00846169,0.0253851,0.00846169
103,7337.14,0.82498,0.57757,1.05581,0.88053,0.7182,0.77361,0.45322,1.48382,0.74486,1.46384,0.0253394,0.00844646,0.0253394,0.00844646,0.0253394,0.00844646,0.0253394,0.00844646
104,7408.38,0.81598,0.57141,1.05114,0.8998,0.75022,0.79851,0.47475,1.42382,0.68398,1.40986,0.0252937,0.00843123,0.0252937,0.00843123,0.0252937,0.00843123,0.0252937,0.00843123
105,7479.66,0.82577,0.58156,1.05462,0.86943,0.74118,0.7839,0.45697,1.49373,0.70207,1.47888,0.025248,0.008416,0.025248,0.008416,0.025248,0.008416,0.025248,0.008416
106,7550.65,0.81455,0.56651,1.04921,0.86516,0.72709,0.78617,0.46954,1.42963,0.67942,1.4303,0.0252023,0.00840077,0.0252023,0.00840077,0.0252023,0.00840077,0.0252023,0.00840077
107,7621.58,0.814,0.57161,1.04751,0.89681,0.72042,0.7865,0.47872,1.40649,0.68716,1.40742,0.0251566,0.00838554,0.0251566,0.00838554,0.0251566,0.00838554,0.0251566,0.00838554
108,7692.81,0.81679,0.56828,1.04985,0.89794,0.71259,0.78706,0.46809,1.47404,0.69442,1.44433,0.0251109,0.00837031,0.0251109,0.00837031,0.0251109,0.00837031,0.0251109,0.00837031
109,7763.95,0.81408,0.56591,1.0465,0.86598,0.73625,0.78835,0.47202,1.44509,0.71661,1.41707,0.0250652,0.00835508,0.0250652,0.00835508,0.0250652,0.00835508,0.0250652,0.00835508
110,7834.77,0.81433,0.57213,1.05022,0.86829,0.74684,0.78714,0.4695,1.45246,0.68985,1.42922,0.0250195,0.00833985,0.0250195,0.00833985,0.0250195,0.00833985,0.0250195,0.00833985
111,7905.9,0.81507,0.5648,1.04708,0.8775,0.73044,0.77721,0.464,1.46103,0.70479,1.45691,0.0249738,0.00832462,0.0249738,0.00832462,0.0249738,0.00832462,0.0249738,0.00832462
112,7976.95,0.81455,0.56396,1.04731,0.83401,0.75227,0.78572,0.46665,1.46796,0.69785,1.47501,0.0249282,0.00830938,0.0249282,0.00830938,0.0249282,0.00830938,0.0249282,0.00830938
113,8047.62,0.80329,0.55967,1.04284,0.88232,0.7219,0.77933,0.46049,1.49423,0.72183,1.47252,0.0248825,0.00829415,0.0248825,0.00829415,0.0248825,0.00829415,0.0248825,0.00829415
114,8118.46,0.81448,0.56798,1.04692,0.87215,0.74122,0.78582,0.46555,1.4582,0.72112,1.43254,0.0248368,0.00827892,0.0248368,0.00827892,0.0248368,0.00827892,0.0248368,0.00827892
115,8189.16,0.81094,0.56044,1.04314,0.84349,0.74429,0.77981,0.46163,1.46625,0.70855,1.45732,0.0247911,0.00826369,0.0247911,0.00826369,0.0247911,0.00826369,0.0247911,0.00826369
116,8260.16,0.80487,0.55871,1.04433,0.86566,0.74111,0.78438,0.46654,1.47354,0.7042,1.465,0.0247454,0.00824846,0.0247454,0.00824846,0.0247454,0.00824846,0.0247454,0.00824846
117,8331,0.80797,0.56005,1.04175,0.89667,0.7229,0.78676,0.46538,1.49231,0.69405,1.46662,0.0246997,0.00823323,0.0246997,0.00823323,0.0246997,0.00823323,0.0246997,0.00823323
118,8402.01,0.80183,0.55558,1.03707,0.8939,0.73533,0.79355,0.46879,1.49521,0.69381,1.47273,0.024654,0.008218,0.024654,0.008218,0.024654,0.008218,0.024654,0.008218
119,8472.93,0.80305,0.55227,1.03951,0.88516,0.72761,0.77703,0.4616,1.47123,0.69275,1.47029,0.0246083,0.00820277,0.0246083,0.00820277,0.0246083,0.00820277,0.0246083,0.00820277
120,8543.71,0.79135,0.55064,1.03626,0.89877,0.73004,0.79177,0.4671,1.47903,0.69133,1.48725,0.0245626,0.00818754,0.0245626,0.00818754,0.0245626,0.00818754,0.0245626,0.00818754
121,8614.49,0.79911,0.5531,1.03807,0.89317,0.72571,0.78252,0.47741,1.45022,0.69996,1.45538,0.0245169,0.00817231,0.0245169,0.00817231,0.0245169,0.00817231,0.0245169,0.00817231
122,8685.64,0.79152,0.54811,1.03626,0.87979,0.71937,0.77542,0.47245,1.469,0.71972,1.47102,0.0244712,0.00815708,0.0244712,0.00815708,0.0244712,0.00815708,0.0244712,0.00815708
123,8756.37,0.79602,0.55173,1.03619,0.89467,0.716,0.79158,0.47687,1.43494,0.67306,1.43825,0.0244255,0.00814185,0.0244255,0.00814185,0.0244255,0.00814185,0.0244255,0.00814185
124,8827.23,0.79671,0.5501,1.03876,0.86827,0.72703,0.77842,0.4781,1.41117,0.67495,1.42069,0.0243798,0.00812662,0.0243798,0.00812662,0.0243798,0.00812662,0.0243798,0.00812662
125,8897.91,0.78624,0.54296,1.03089,0.85394,0.74209,0.7767,0.4677,1.47598,0.68148,1.47705,0.0243342,0.00811138,0.0243342,0.00811138,0.0243342,0.00811138,0.0243342,0.00811138
126,8968.89,0.78427,0.53905,1.03365,0.84931,0.75274,0.787,0.47031,1.44301,0.68154,1.44186,0.0242885,0.00809615,0.0242885,0.00809615,0.0242885,0.00809615,0.0242885,0.00809615
127,9039.56,0.79182,0.54317,1.03704,0.84761,0.75812,0.79005,0.47301,1.45025,0.69152,1.45987,0.0242428,0.00808092,0.0242428,0.00808092,0.0242428,0.00808092,0.0242428,0.00808092
128,9110.65,0.77996,0.53632,1.02898,0.88737,0.73763,0.7901,0.46382,1.47138,0.69023,1.46839,0.0241971,0.00806569,0.0241971,0.00806569,0.0241971,0.00806569,0.0241971,0.00806569
129,9181.28,0.7872,0.54361,1.03131,0.89233,0.73879,0.8058,0.47673,1.45832,0.66509,1.46272,0.0241514,0.00805046,0.0241514,0.00805046,0.0241514,0.00805046,0.0241514,0.00805046
130,9252.41,0.78107,0.53856,1.03328,0.87621,0.73652,0.79342,0.46138,1.49461,0.68588,1.47998,0.0241057,0.00803523,0.0241057,0.00803523,0.0241057,0.00803523,0.0241057,0.00803523
131,9323.23,0.78285,0.54086,1.02903,0.88895,0.74376,0.79017,0.48127,1.41746,0.65999,1.4203,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802
