epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
11,810.174,1.24114,1.19422,1.33259,0.73424,0.57872,0.6371,0.31357,1.74455,1.25252,1.67682,0.029406,0.009802,0.029406,0.009802,0.029406,0.009802,0.029406,0.009802
12,880.994,1.23138,1.1703,1.32781,0.77207,0.55457,0.62697,0.31442,1.7436,1.26099,1.68155,0.0293466,0.0097822,0.0293466,0.0097822,0.0293466,0.0097822,0.0293466,0.0097822
13,951.677,1.22336,1.13246,1.31925,0.77435,0.60296,0.64649,0.33545,1.69583,1.21815,1.62366,0.0292872,0.0097624,0.0292872,0.0097624,0.0292872,0.0097624,0.0292872,0.0097624
14,1022.49,1.20629,1.12235,1.31066,0.73899,0.61755,0.65212,0.32599,1.72469,1.14356,1.62686,0.0292278,0.0097426,0.0292278,0.0097426,0.0292278,0.0097426,0.0292278,0.0097426
15,1093.28,1.19677,1.07658,1.29771,0.75064,0.56127,0.61454,0.31019,1.78062,1.17549,1.70262,0.0291684,0.0097228,0.0291684,0.0097228,0.0291684,0.0097228,0.0291684,0.0097228
16,1164.11,1.18269,1.06897,1.28987,0.77189,0.58432,0.63225,0.32128,1.76059,1.1507,1.66736,0.029109,0.009703,0.029109,0.009703,0.029109,0.009703,0.029109,0.009703
17,1234.9,1.17449,1.03512,1.28118,0.77266,0.59409,0.6488,0.33744,1.71524,1.10656,1.65487,0.0290496,0.0096832,0.0290496,0.0096832,0.0290496,0.0096832,0.0290496,0.0096832
18,1305.62,1.15032,1.024,1.27339,0.7963,0.58614,0.64582,0.33585,1.71232,1.11087,1.6352,0.0289902,0.0096634,0.0289902,0.0096634,0.0289902,0.0096634,0.0289902,0.0096634
19,1376.04,1.14558,0.99609,1.26285,0.762,0.60355,0.63399,0.3227,1.76884,1.14549,1.67735,0.0289308,0.0096436,0.0289308,0.0096436,0.0289308,0.0096436,0.0289308,0.0096436
20,1446.82,1.15122,0.99369,1.26415,0.78082,0.5193,0.58214,0.29601,1.81101,1.29959,1.71224,0.0288714,0.0096238,0.0288714,0.0096238,0.0288714,0.0096238,0.0288714,0.0096238
21,1517.73,1.13486,0.97446,1.25768,0.7868,0.5981,0.66327,0.34264,1.75761,1.05393,1.64924,0.028812,0.009604,0.028812,0.009604,0.028812,0.009604,0.028812,0.009604
22,1588.66,1.12998,0.96212,1.25606,0.77748,0.63552,0.67839,0.36408,1.66486,1.04627,1.61759,0.0287526,0.0095842,0.0287526,0.0095842,0.0287526,0.0095842,0.0287526,0.0095842
23,1660.01,1.12452,0.94241,1.2469,0.82181,0.61016,0.66856,0.3425,1.70987,1.09249,1.62214,0.0286932,0.0095644,0.0286932,0.0095644,0.0286932,0.0095644,0.0286932,0.0095644
24,1730.85,1.10906,0.93361,1.24393,0.80922,0.61058,0.68407,0.36099,1.6432,1.01967,1.60438,0.0286338,0.0095446,0.0286338,0.0095446,0.0286338,0.0095446,0.0286338,0.0095446
25,1801.27,1.0966,0.91517,1.23448,0.79839,0.61062,0.66882,0.34808,1.71005,1.03531,1.6232,0.0285744,0.0095248,0.0285744,0.0095248,0.0285744,0.0095248,0.0285744,0.0095248
26,1872.35,1.10019,0.89557,1.23096,0.78307,0.61228,0.67597,0.34131,1.72846,1.01816,1.63083,0.028515,0.009505,0.028515,0.009505,0.028515,0.009505,0.028515,0.009505
27,1942.83,1.08028,0.8947,1.22697,0.79661,0.63711,0.69659,0.37703,1.67501,0.97657,1.603,0.0284556,0.0094852,0.0284556,0.0094852,0.0284556,0.0094852,0.0284556,0.0094852
28,2013.86,1.07688,0.87607,1.21277,0.83703,0.63378,0.69899,0.3707,1.70846,0.95452,1.62036,0.0283962,0.0094654,0.0283962,0.0094654,0.0283962,0.0094654,0.0283962,0.0094654
29,2084.5,1.07547,0.86893,1.21419,0.83627,0.66019,0.72258,0.36337,1.71734,0.95227,1.60318,0.0283368,0.0094456,0.0283368,0.0094456,0.0283368,0.0094456,0.0283368,0.0094456
30,2155.47,1.06304,0.8503,1.20224,0.82737,0.62983,0.68559,0.35827,1.7241,0.96023,1.62599,0.0282774,0.0094258,0.0282774,0.0094258,0.0282774,0.0094258,0.0282774,0.0094258
31,2226.45,1.05855,0.84714,1.19965,0.81778,0.60925,0.66599,0.34658,1.73781,1.03965,1.63226,0.028218,0.009406,0.028218,0.009406,0.028218,0.009406,0.028218,0.009406
32,2297.41,1.05395,0.83985,1.19811,0.80118,0.63234,0.67922,0.35899,1.72565,1.00387,1.65145,0.0281586,0.0093862,0.0281586,0.0093862,0.0281586,0.0093862,0.0281586,0.0093862
33,2368.21,1.04751,0.82327,1.18873,0.81995,0.64646,0.69818,0.36424,1.71292,0.96851,1.62346,0.0280992,0.0093664,0.0280992,0.0093664,0.0280992,0.0093664,0.0280992,0.0093664
34,2438.85,1.03573,0.81607,1.18701,0.82417,0.61514,0.67952,0.36338,1.65141,0.96238,1.57921,0.0280398,0.0093466,0.0280398,0.0093466,0.0280398,0.0093466,0.0280398,0.0093466
35,2509.61,1.04079,0.81281,1.18711,0.80552,0.65559,0.70219,0.36913,1.72273,0.97873,1.62214,0.0279804,0.0093268,0.0279804,0.0093268,0.0279804,0.0093268,0.0279804,0.0093268
36,2580.28,1.02618,0.80799,1.17919,0.86291,0.63686,0.7016,0.37833,1.6403,0.91784,1.54919,0.027921,0.009307,0.027921,0.009307,0.027921,0.009307,0.027921,0.009307
37,2651.1,1.02399,0.80301,1.17918,0.74969,0.63313,0.66546,0.34522,1.7768,0.98818,1.65442,0.0278616,0.0092872,0.0278616,0.0092872,0.0278616,0.0092872,0.0278616,0.0092872
38,2721.57,1.02076,0.79459,1.17914,0.84708,0.6763,0.73451,0.39665,1.61178,0.87187,1.54462,0.0278022,0.0092674,0.0278022,0.0092674,0.0278022,0.0092674,0.0278022,0.0092674
39,2792.43,1.00712,0.78457,1.16742,0.84889,0.6266,0.7077,0.38325,1.6229,0.95819,1.52908,0.0277428,0.0092476,0.0277428,0.0092476,0.0277428,0.0092476,0.0277428,0.0092476
40,2862.9,1.00213,0.76838,1.1636,0.78696,0.68956,0.7238,0.39931,1.61914,0.90727,1.55131,0.0276834,0.0092278,0.0276834,0.0092278,0.0276834,0.0092278,0.0276834,0.0092278
41,2933.85,1.00656,0.76365,1.16318,0.81685,0.64189,0.7027,0.39268,1.61562,0.89882,1.56674,0.027624,0.009208,0.027624,0.009208,0.027624,0.009208,0.027624,0.009208
42,3004.43,0.99766,0.76313,1.15769,0.8151,0.65759,0.70465,0.36724,1.72156,0.92107,1.64047,0.0275646,0.0091882,0.0275646,0.0091882,0.0275646,0.0091882,0.0275646,0.0091882
43,3075.45,0.99154,0.75282,1.15657,0.84322,0.66333,0.72326,0.39697,1.64202,0.8758,1.55949,0.0275052,0.0091684,0.0275052,0.0091684,0.0275052,0.0091684,0.0275052,0.0091684
44,3146.23,0.98882,0.75241,1.15459,0.84421,0.64386,0.70562,0.38645,1.65106,0.91923,1.58427,0.0274458,0.0091486,0.0274458,0.0091486,0.0274458,0.0091486,0.0274458,0.0091486
45,3217.15,0.98019,0.74596,1.15106,0.83235,0.65736,0.71966,0.39824,1.60766,0.90212,1.54043,0.0273864,0.0091288,0.0273864,0.0091288,0.0273864,0.0091288,0.0273864,0.0091288
46,3287.77,0.98676,0.74305,1.15161,0.81514,0.6665,0.72192,0.40113,1.54891,0.87067,1.51505,0.027327,0.009109,0.027327,0.009109,0.027327,0.009109,0.027327,0.009109
47,3358.57,0.96787,0.73205,1.14591,0.79758,0.70514,0.73322,0.40632,1.58251,0.87399,1.51473,0.0272676,0.0090892,0.0272676,0.0090892,0.0272676,0.0090892,0.0272676,0.0090892
48,3429.31,0.96877,0.73325,1.14417,0.82458,0.69459,0.73932,0.41018,1.56778,0.82827,1.50525,0.0272082,0.0090694,0.0272082,0.0090694,0.0272082,0.0090694,0.0272082,0.0090694
49,3500,0.96479,0.72382,1.14224,0.84038,0.66458,0.73507,0.39459,1.63045,0.8736,1.54728,0.0271488,0.0090496,0.0271488,0.0090496,0.0271488,0.0090496,0.0271488,0.0090496
50,3570.83,0.96129,0.71593,1.13591,0.83683,0.67508,0.73334,0.40035,1.65093,0.83039,1.59357,0.0270894,0.0090298,0.0270894,0.0090298,0.0270894,0.0090298,0.0270894,0.0090298
51,3641.12,0.95102,0.71742,1.13583,0.82691,0.68198,0.72293,0.39441,1.61571,0.82533,1.54946,0.02703,0.00901,0.02703,0.00901,0.02703,0.00901,0.02703,0.00901
52,3711.56,0.95496,0.71348,1.13658,0.85114,0.68889,0.74244,0.40289,1.61409,0.82066,1.54877,0.0269706,0.0089902,0.0269706,0.0089902,0.0269706,0.0089902,0.0269706,0.0089902
53,3782.5,0.94976,0.71388,1.13109,0.85539,0.67319,0.73808,0.39906,1.62942,0.83369,1.55269,0.0269112,0.0089704,0.0269112,0.0089704,0.0269112,0.0089704,0.0269112,0.0089704
54,3853.18,0.93931,0.70111,1.12629,0.82464,0.67747,0.72651,0.39961,1.62827,0.85116,1.54622,0.0268518,0.0089506,0.0268518,0.0089506,0.0268518,0.0089506,0.0268518,0.0089506
55,3923.68,0.94889,0.69839,1.12766,0.85626,0.69337,0.74293,0.41837,1.57053,0.83791,1.50544,0.0267924,0.0089308,0.0267924,0.0089308,0.0267924,0.0089308,0.0267924,0.0089308
56,3994.74,0.94672,0.69321,1.12238,0.8097,0.71478,0.74307,0.40991,1.6034,0.82772,1.51026,0.026733,0.008911,0.026733,0.008911,0.026733,0.008911,0.026733,0.008911
57,4064.95,0.9298,0.68446,1.11965,0.8211,0.68868,0.73707,0.42257,1.53143,0.83997,1.48563,0.0266736,0.0088912,0.0266736,0.0088912,0.0266736,0.0088912,0.0266736,0.0088912
58,4135.48,0.93235,0.68495,1.11838,0.81147,0.66719,0.71835,0.41763,1.53621,0.85396,1.4761,0.0266142,0.0088714,0.0266142,0.0088714,0.0266142,0.0088714,0.0266142,0.0088714
59,4205.84,0.92726,0.67779,1.11553,0.82962,0.69561,0.74394,0.41826,1.54232,0.82655,1.50592,0.0265548,0.0088516,0.0265548,0.0088516,0.0265548,0.0088516,0.0265548,0.0088516
60,4276.27,0.92255,0.6763,1.11546,0.83661,0.70879,0.74521,0.43138,1.50836,0.82287,1.48066,0.0264954,0.0088318,0.0264954,0.0088318,0.0264954,0.0088318,0.0264954,0.0088318
61,4346.9,0.91983,0.66616,1.11148,0.81337,0.70748,0.74782,0.42487,1.5648,0.81659,1.51135,0.026436,0.008812,0.026436,0.008812,0.026436,0.008812,0.026436,0.008812
62,4417.41,0.92715,0.68009,1.11462,0.84965,0.71853,0.75771,0.43148,1.5643,0.79685,1.49086,0.0263766,0.0087922,0.0263766,0.0087922,0.0263766,0.0087922,0.0263766,0.0087922
63,4488.63,0.92094,0.66831,1.11343,0.84856,0.71146,0.75479,0.42504,1.53633,0.81831,1.49949,0.0263172,0.0087724,0.0263172,0.0087724,0.0263172,0.0087724,0.0263172,0.0087724
64,4559.26,0.90857,0.67096,1.11276,0.84973,0.70934,0.75223,0.43165,1.51267,0.80481,1.48107,0.0262578,0.0087526,0.0262578,0.0087526,0.0262578,0.0087526,0.0262578,0.0087526
65,4629.91,0.91339,0.66524,1.10174,0.8753,0.70582,0.76872,0.44052,1.51325,0.78527,1.45651,0.0261984,0.0087328,0.0261984,0.0087328,0.0261984,0.0087328,0.0261984,0.0087328
66,4700.81,0.90951,0.66124,1.10393,0.84046,0.71578,0.75111,0.43038,1.53429,0.79778,1.47991,0.026139,0.008713,0.026139,0.008713,0.026139,0.008713,0.026139,0.008713
67,4771.75,0.90493,0.663,1.10156,0.84679,0.69494,0.75038,0.41304,1.58307,0.82695,1.52781,0.0260796,0.0086932,0.0260796,0.0086932,0.0260796,0.0086932,0.0260796,0.0086932
68,4842.36,0.90247,0.64863,1.09652,0.9085,0.6923,0.76281,0.43628,1.51549,0.78181,1.47612,0.0260202,0.0086734,0.0260202,0.0086734,0.0260202,0.0086734,0.0260202,0.0086734
69,4912.93,0.89451,0.65071,1.0935,0.82369,0.65563,0.71066,0.42168,1.51003,0.84644,1.46812,0.0259608,0.0086536,0.0259608,0.0086536,0.0259608,0.0086536,0.0259608,0.0086536
70,4983.29,0.89911,0.64859,1.09525,0.82051,0.67245,0.72659,0.41258,1.5623,0.82128,1.49989,0.0259014,0.0086338,0.0259014,0.0086338,0.0259014,0.0086338,0.0259014,0.0086338
71,5054.07,0.89844,0.64497,1.09527,0.81791,0.71474,0.74397,0.43347,1.49678,0.78076,1.46976,0.025842,0.008614,0.025842,0.008614,0.025842,0.008614,0.025842,0.008614
72,5124.82,0.88171,0.63945,1.08764,0.81149,0.71292,0.74105,0.43124,1.50646,0.79233,1.48667,0.0257826,0.0085942,0.0257826,0.0085942,0.0257826,0.0085942,0.0257826,0.0085942
73,5195.33,0.88717,0.63399,1.08707,0.81608,0.68539,0.72455,0.41393,1.59692,0.85776,1.55919,0.0257232,0.0085744,0.0257232,0.0085744,0.0257232,0.0085744,0.0257232,0.0085744
74,5265.74,0.87904,0.63225,1.09064,0.84064,0.70177,0.7495,0.42816,1.57755,0.81867,1.52092,0.0256638,0.0085546,0.0256638,0.0085546,0.0256638,0.0085546,0.0256638,0.0085546
75,5336.5,0.88989,0.63889,1.09345,0.86962,0.70117,0.75901,0.44217,1.50307,0.76509,1.46249,0.0256044,0.0085348,0.0256044,0.0085348,0.0256044,0.0085348,0.0256044,0.0085348
76,5407.12,0.86846,0.62304,1.08565,0.83519,0.73303,0.76355,0.45384,1.45151,0.78279,1.42736,0.025545,0.008515,0.025545,0.008515,0.025545,0.008515,0.025545,0.008515
77,5477.71,0.87487,0.6305,1.08477,0.85403,0.7178,0.76198,0.43203,1.52928,0.77148,1.49446,0.0254856,0.0084952,0.0254856,0.0084952,0.0254856,0.0084952,0.0254856,0.0084952
78,5548.59,0.87426,0.62028,1.07878,0.84214,0.70468,0.74958,0.43503,1.4932,0.79816,1.43336,0.0254262,0.0084754,0.0254262,0.0084754,0.0254262,0.0084754,0.0254262,0.0084754
79,5619.22,0.87273,0.62565,1.08186,0.82992,0.71749,0.7514,0.4195,1.5887,0.79337,1.52594,0.0253668,0.0084556,0.0253668,0.0084556,0.0253668,0.0084556,0.0253668,0.0084556
80,5689.6,0.86787,0.6186,1.07831,0.85179,0.7067,0.75109,0.43141,1.51057,0.80609,1.4689,0.0253074,0.0084358,0.0253074,0.0084358,0.0253074,0.0084358,0.0253074,0.0084358
81,5760.22,0.86576,0.61404,1.0754,0.84473,0.70022,0.75171,0.43213,1.52389,0.78576,1.49486,0.025248,0.008416,0.025248,0.008416,0.025248,0.008416,0.025248,0.008416
82,5831.2,0.86393,0.61578,1.07697,0.862,0.70266,0.75864,0.4347,1.47265,0.77401,1.4618,0.0251886,0.0083962,0.0251886,0.0083962,0.0251886,0.0083962,0.0251886,0.0083962
83,5902.13,0.85794,0.61018,1.07744,0.86073,0.70902,0.76753,0.44658,1.47119,0.77038,1.44299,0.0251292,0.0083764,0.0251292,0.0083764,0.0251292,0.0083764,0.0251292,0.0083764
84,5972.75,0.85503,0.60687,1.07162,0.83131,0.73012,0.75874,0.44308,1.51204,0.75788,1.47561,0.0250698,0.0083566,0.0250698,0.0083566,0.0250698,0.0083566,0.0250698,0.0083566
85,6043.19,0.85565,0.60474,1.07252,0.85969,0.7116,0.7617,0.44197,1.49956,0.77024,1.47533,0.0250104,0.0083368,0.0250104,0.0083368,0.0250104,0.0083368,0.0250104,0.0083368
86,6113.7,0.85968,0.60358,1.07123,0.82599,0.73734,0.76189,0.44646,1.46505,0.76959,1.43935,0.024951,0.008317,0.024951,0.008317,0.024951,0.008317,0.024951,0.008317
87,6184.24,0.85186,0.59923,1.06628,0.83328,0.72021,0.76023,0.45344,1.43699,0.73595,1.43361,0.0248916,0.0082972,0.0248916,0.0082972,0.0248916,0.0082972,0.0248916,0.0082972
88,6254.77,0.84456,0.60072,1.06739,0.85293,0.69966,0.74711,0.43115,1.53569,0.78109,1.50992,0.0248322,0.0082774,0.0248322,0.0082774,0.0248322,0.0082774,0.0248322,0.0082774
89,6325.85,0.8455,0.59935,1.07313,0.84417,0.73451,0.76788,0.44886,1.46889,0.75571,1.4557,0.0247728,0.0082576,0.0247728,0.0082576,0.0247728,0.0082576,0.0247728,0.0082576
90,6396.9,0.83841,0.59648,1.06287,0.8718,0.69855,0.76047,0.4477,1.48773,0.74769,1.44885,0.0247134,0.0082378,0.0247134,0.0082378,0.0247134,0.0082378,0.0247134,0.0082378
91,6467.6,0.84366,0.59573,1.06784,0.88626,0.71373,0.77514,0.46219,1.41503,0.7559,1.39568,0.024654,0.008218,0.024654,0.008218,0.024654,0.008218,0.024654,0.008218
92,6538.76,0.84131,0.58771,1.06229,0.86759,0.73354,0.77219,0.45579,1.45493,0.72709,1.43142,0.0245946,0.0081982,0.0245946,0.0081982,0.0245946,0.0081982,0.0245946,0.0081982
93,6609.45,0.83468,0.58836,1.05949,0.86366,0.72345,0.77162,0.43873,1.51968,0.78633,1.48411,0.0245352,0.0081784,0.0245352,0.0081784,0.0245352,0.0081784,0.0245352,0.0081784
94,6680.49,0.82434,0.57706,1.05717,0.86698,0.71381,0.76573,0.45113,1.44358,0.74684,1.4442,0.0244758,0.0081586,0.0244758,0.0081586,0.0244758,0.0081586,0.0244758,0.0081586
95,6751.09,0.84133,0.583,1.05932,0.87099,0.71144,0.76399,0.44815,1.46455,0.73217,1.44456,0.0244164,0.0081388,0.0244164,0.0081388,0.0244164,0.0081388,0.0244164,0.0081388
96,6821.94,0.82981,0.58372,1.06137,0.8596,0.72475,0.77526,0.44601,1.47562,0.73306,1.46016,0.024357,0.008119,0.024357,0.008119,0.024357,0.008119,0.024357,0.008119
97,6892.66,0.82742,0.58256,1.05658,0.86409,0.72271,0.76819,0.45658,1.46192,0.74637,1.46452,0.0242976,0.0080992,0.0242976,0.0080992,0.0242976,0.0080992,0.0242976,0.0080992
98,6963.2,0.82525,0.57913,1.05612,0.83157,0.74785,0.78118,0.46906,1.41094,0.71897,1.42106,0.0242382,0.0080794,0.0242382,0.0080794,0.0242382,0.0080794,0.0242382,0.0080794
99,7033.99,0.82015,0.57346,1.05287,0.84764,0.72746,0.76654,0.45557,1.44278,0.72637,1.44198,0.0241788,0.0080596,0.0241788,0.0080596,0.0241788,0.0080596,0.0241788,0.0080596
100,7104.46,0.81895,0.57525,1.05385,0.85715,0.70858,0.76001,0.44968,1.45558,0.73379,1.45077,0.0241194,0.0080398,0.0241194,0.0080398,0.0241194,0.0080398,0.0241194,0.0080398
101,7174.91,0.82262,0.57712,1.05053,0.87138,0.72557,0.79181,0.46856,1.42739,0.70666,1.43512,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802
102,7245.33,0.81566,0.57178,1.05215,0.88413,0.70941,0.78028,0.45955,1.42779,0.72066,1.44419,0.0240006,0.0080002,0.0240006,0.0080002,0.0240006,0.0080002,0.0240006,0.0080002
103,7315.77,0.82051,0.57393,1.05316,0.85381,0.74597,0.78912,0.4601,1.42626,0.71929,1.44071,0.0239412,0.0079804,0.0239412,0.0079804,0.0239412,0.0079804,0.0239412,0.0079804
104,7386.14,0.814,0.5693,1.05021,0.86933,0.73574,0.78843,0.46777,1.39758,0.70401,1.42139,0.0238818,0.0079606,0.0238818,0.0079606,0.0238818,0.0079606,0.0238818,0.0079606
105,7456.91,0.82138,0.57771,1.05349,0.84259,0.71605,0.77699,0.45735,1.41356,0.72366,1.42864,0.0238224,0.0079408,0.0238224,0.0079408,0.0238224,0.0079408,0.0238224,0.0079408
106,7527.56,0.81078,0.56604,1.04604,0.86842,0.71359,0.77083,0.45657,1.43612,0.72068,1.44252,0.023763,0.007921,0.023763,0.007921,0.023763,0.007921,0.023763,0.007921
107,7598.42,0.80834,0.56564,1.04516,0.89321,0.73406,0.78956,0.46272,1.40344,0.69926,1.43198,0.0237036,0.0079012,0.0237036,0.0079012,0.0237036,0.0079012,0.0237036,0.0079012
108,7669.04,0.81369,0.56557,1.04551,0.86126,0.73409,0.77193,0.46125,1.4434,0.74193,1.43724,0.0236442,0.0078814,0.0236442,0.0078814,0.0236442,0.0078814,0.0236442,0.0078814
109,7739.73,0.80972,0.56215,1.04419,0.8834,0.73818,0.7932,0.47046,1.40027,0.7015,1.39983,0.0235848,0.0078616,0.0235848,0.0078616,0.0235848,0.0078616,0.0235848,0.0078616
110,7810.5,0.81211,0.56544,1.04904,0.85598,0.7389,0.77783,0.46029,1.43733,0.71515,1.42915,0.0235254,0.0078418,0.0235254,0.0078418,0.0235254,0.0078418,0.0235254,0.0078418
111,7881.72,0.81053,0.559,1.04188,0.86684,0.71812,0.76716,0.45925,1.44893,0.71254,1.4431,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822
112,7952.74,0.80598,0.55758,1.04114,0.86973,0.72119,0.78165,0.46333,1.40585,0.71051,1.40675,0.0234066,0.0078022,0.0234066,0.0078022,0.0234066,0.0078022,0.0234066,0.0078022
113,8023.42,0.79817,0.55235,1.04031,0.8853,0.73587,0.79071,0.46754,1.40482,0.70811,1.40173,0.0233472,0.0077824,0.0233472,0.0077824,0.0233472,0.0077824,0.0233472,0.0077824
114,8093.93,0.80557,0.55603,1.04079,0.84914,0.74721,0.78339,0.47843,1.37975,0.67887,1.38828,0.0232878,0.0077626,0.0232878,0.0077626,0.0232878,0.0077626,0.0232878,0.0077626
115,8164.55,0.80158,0.55277,1.0355,0.84138,0.75734,0.78644,0.47556,1.39531,0.69674,1.40311,0.0232284,0.0077428,0.0232284,0.0077428,0.0232284,0.0077428,0.0232284,0.0077428
116,8235.03,0.7974,0.55015,1.04117,0.84596,0.74465,0.78378,0.47302,1.40558,0.7093,1.39825,0.023169,0.007723,0.023169,0.007723,0.023169,0.007723,0.023169,0.007723
117,8305.54,0.79965,0.55207,1.03576,0.87448,0.72177,0.77338,0.46072,1.43056,0.71048,1.41881,0.0231096,0.0077032,0.0231096,0.0077032,0.0231096,0.0077032,0.0231096,0.0077032
118,8376.1,0.7948,0.54761,1.03396,0.84974,0.72503,0.77315,0.46249,1.42662,0.72956,1.42592,0.0230502,0.0076834,0.0230502,0.0076834,0.0230502,0.0076834,0.0230502,0.0076834
119,8446.73,0.79538,0.54738,1.03549,0.84106,0.74978,0.78974,0.47492,1.41018,0.70248,1.42074,0.0229908,0.0076636,0.0229908,0.0076636,0.0229908,0.0076636,0.0229908,0.0076636
120,8517.09,0.78536,0.54613,1.03259,0.85896,0.73311,0.79348,0.47663,1.37638,0.70283,1.39788,0.0229314,0.0076438,0.0229314,0.0076438,0.0229314,0.0076438,0.0229314,0.0076438
121,8587.45,0.79244,0.54702,1.03337,0.87304,0.7438,0.79895,0.48069,1.35842,0.68547,1.39081,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624
122,8658.43,0.78334,0.54328,1.03047,0.82404,0.77312,0.80372,0.48519,1.36004,0.66796,1.3812,0.0228126,0.0076042,0.0228126,0.0076042,0.0228126,0.0076042,0.0228126,0.0076042
123,8729.01,0.78754,0.54457,1.03237,0.88689,0.73213,0.80093,0.49648,1.34311,0.65702,1.36494,0.0227532,0.0075844,0.0227532,0.0075844,0.0227532,0.0075844,0.0227532,0.0075844
124,8799.98,0.78687,0.54129,1.03419,0.89766,0.72086,0.78275,0.49129,1.35149,0.66706,1.36422,0.0226938,0.0075646,0.0226938,0.0075646,0.0226938,0.0075646,0.0226938,0.0075646
125,8870.48,0.78136,0.53436,1.0274,0.85448,0.75384,0.79878,0.4838,1.37286,0.65801,1.40112,0.0226344,0.0075448,0.0226344,0.0075448,0.0226344,0.0075448,0.0226344,0.0075448
126,8941,0.77723,0.5315,1.02971,0.87865,0.73458,0.79245,0.47569,1.41006,0.67356,1.41848,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525
127,9011.4,0.78659,0.53762,1.03119,0.86922,0.73086,0.78787,0.48446,1.36585,0.65956,1.38983,0.0225156,0.0075052,0.0225156,0.0075052,0.0225156,0.0075052,0.0225156,0.0075052
128,9081.84,0.77063,0.52868,1.02305,0.89062,0.72675,0.79839,0.48094,1.38609,0.68058,1.39489,0.0224562,0.0074854,0.0224562,0.0074854,0.0224562,0.0074854,0.0224562,0.0074854
129,9152.8,0.77681,0.53597,1.0259,0.89523,0.71099,0.79359,0.48582,1.36455,0.66991,1.38863,0.0223968,0.0074656,0.0223968,0.0074656,0.0223968,0.0074656,0.0223968,0.0074656
130,9223.52,0.77218,0.52982,1.0292,0.8517,0.74337,0.78892,0.47891,1.41269,0.68733,1.42184,0.0223374,0.0074458,0.0223374,0.0074458,0.0223374,0.0074458,0.0223374,0.0074458
131,9293.98,0.77377,0.53348,1.02501,0.88239,0.72677,0.79262,0.4881,1.38557,0.6832,1.39832,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426
132,9364.67,0.77597,0.52808,1.02257,0.86944,0.73812,0.78491,0.47617,1.43774,0.69155,1.44933,0.0222186,0.0074062,0.0222186,0.0074062,0.0222186,0.0074062,0.0222186,0.0074062
