epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
127,9551.51,0.7702,0.52641,1.02382,0.89446,0.73125,0.78495,0.4742,1.40638,0.68046,1.41577,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436
128,9627.08,0.75471,0.51644,1.01518,0.8781,0.73425,0.78458,0.46546,1.43173,0.70042,1.44511,0.0192231,0.00640771,0.0192231,0.00640771,0.0192231,0.00640771,0.0192231,0.00640771
129,9702.61,0.7608,0.523,1.0197,0.88426,0.73627,0.78866,0.47568,1.41636,0.66903,1.44052,0.0191383,0.00637943,0.0191383,0.00637943,0.0191383,0.00637943,0.0191383,0.00637943
130,9777.78,0.75699,0.51646,1.02036,0.87792,0.74774,0.7885,0.47344,1.41478,0.68339,1.43881,0.0190534,0.00635114,0.0190534,0.00635114,0.0190534,0.00635114,0.0190534,0.00635114
131,9853.41,0.75724,0.51933,1.01654,0.89,0.75348,0.79615,0.48319,1.36735,0.66779,1.40659,0.0189686,0.00632286,0.0189686,0.00632286,0.0189686,0.00632286,0.0189686,0.00632286
132,9928.88,0.75721,0.51436,1.01506,0.88279,0.72481,0.78387,0.47262,1.39177,0.68677,1.41052,0.0188837,0.00629457,0.0188837,0.00629457,0.0188837,0.00629457,0.0188837,0.00629457
133,10004.6,0.75021,0.51656,1.01318,0.8862,0.74547,0.79038,0.478,1.38816,0.67507,1.42099,0.0187989,0.00626629,0.0187989,0.00626629,0.0187989,0.00626629,0.0187989,0.00626629
134,10080.1,0.75246,0.51051,1.01745,0.87314,0.73337,0.78351,0.47281,1.39742,0.68078,1.41973,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238
135,10155.5,0.75526,0.51526,1.01623,0.8714,0.72853,0.77833,0.47354,1.4103,0.6995,1.42093,0.0186291,0.00620971,0.0186291,0.00620971,0.0186291,0.00620971,0.0186291,0.00620971
136,10231.2,0.75052,0.51216,1.01238,0.88017,0.7364,0.78078,0.48027,1.38069,0.67124,1.40193,0.0185443,0.00618143,0.0185443,0.00618143,0.0185443,0.00618143,0.0185443,0.00618143
137,10306.8,0.75224,0.51436,1.01254,0.90549,0.74658,0.78933,0.48759,1.36103,0.65462,1.39387,0.0184594,0.00615314,0.0184594,0.00615314,0.0184594,0.00615314,0.0184594,0.00615314
138,10382.7,0.74608,0.51024,1.01182,0.87749,0.74245,0.79043,0.48064,1.38535,0.68209,1.41896,0.0183746,0.00612486,0.0183746,0.00612486,0.0183746,0.00612486,0.0183746,0.00612486
139,10457.9,0.74541,0.5142,1.01532,0.86819,0.74905,0.79093,0.48884,1.35853,0.68213,1.39031,0.0182897,0.00609657,0.0182897,0.00609657,0.0182897,0.00609657,0.0182897,0.00609657
140,10533.8,0.74357,0.50588,1.01121,0.87338,0.76381,0.79577,0.4973,1.34252,0.65346,1.39578,0.0182049,0.00606829,0.0182049,0.00606829,0.0182049,0.00606829,0.0182049,0.00606829
141,10609.2,0.74015,0.50629,1.01256,0.8654,0.75766,0.80004,0.49327,1.33255,0.66253,1.39657,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
142,10684.7,0.73863,0.50291,1.00947,0.88457,0.72706,0.78395,0.48497,1.36915,0.66785,1.42077,0.0180351,0.00601171,0.0180351,0.00601171,0.0180351,0.00601171,0.0180351,0.00601171
143,10761.6,0.73617,0.50211,1.00439,0.88182,0.75505,0.7917,0.4883,1.3576,0.66839,1.40905,0.0179503,0.00598343,0.0179503,0.00598343,0.0179503,0.00598343,0.0179503,0.00598343
144,10835.9,0.73715,0.49775,1.00939,0.88653,0.7469,0.79735,0.49307,1.36778,0.6648,1.41639,0.0178654,0.00595514,0.0178654,0.00595514,0.0178654,0.00595514,0.0178654,0.00595514
145,10910.3,0.73329,0.50441,1.00595,0.85673,0.75946,0.79358,0.48841,1.37576,0.66763,1.41256,0.0177806,0.00592686,0.0177806,0.00592686,0.0177806,0.00592686,0.0177806,0.00592686
146,10984.7,0.72934,0.49828,1.00589,0.88016,0.73206,0.78841,0.48959,1.37954,0.6782,1.41777,0.0176957,0.00589857,0.0176957,0.00589857,0.0176957,0.00589857,0.0176957,0.00589857
147,11059.2,0.7282,0.49287,1.00049,0.86205,0.74662,0.78561,0.48861,1.3709,0.67075,1.41936,0.0176109,0.00587029,0.0176109,0.00587029,0.0176109,0.00587029,0.0176109,0.00587029
148,11133.4,0.73049,0.49386,1.00507,0.87995,0.73292,0.79083,0.48277,1.37704,0.67204,1.42869,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842
149,11207.6,0.72523,0.49656,1.00252,0.8477,0.76457,0.79043,0.48476,1.3899,0.66382,1.43658,0.0174411,0.00581371,0.0174411,0.00581371,0.0174411,0.00581371,0.0174411,0.00581371
150,11279.8,0.72701,0.49366,1.00136,0.84507,0.75681,0.78381,0.49089,1.37287,0.65552,1.43132,0.0173563,0.00578543,0.0173563,0.00578543,0.0173563,0.00578543,0.0173563,0.00578543
151,11351.2,0.73116,0.49396,1.00006,0.89975,0.74587,0.79829,0.49457,1.36072,0.6433,1.41471,0.0172714,0.00575714,0.0172714,0.00575714,0.0172714,0.00575714,0.0172714,0.00575714
152,11422.2,0.71565,0.48426,1.00011,0.90489,0.73919,0.79024,0.49125,1.36026,0.64105,1.41839,0.0171866,0.00572886,0.0171866,0.00572886,0.0171866,0.00572886,0.0171866,0.00572886
153,11493.3,0.72879,0.49265,1.00244,0.87342,0.73107,0.77881,0.48097,1.36512,0.65566,1.41774,0.0171017,0.00570057,0.0171017,0.00570057,0.0171017,0.00570057,0.0171017,0.00570057
154,11564.4,0.72205,0.48862,1.00091,0.89128,0.73029,0.7814,0.48835,1.3581,0.65115,1.4074,0.0170169,0.00567229,0.0170169,0.00567229,0.0170169,0.00567229,0.0170169,0.00567229
155,11635.8,0.72135,0.48803,0.99903,0.89272,0.73684,0.78961,0.49094,1.35343,0.64855,1.41121,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
156,11707.3,0.71576,0.48781,0.99803,0.89938,0.73138,0.79335,0.48949,1.35756,0.65477,1.40694,0.0168471,0.00561571,0.0168471,0.00561571,0.0168471,0.00561571,0.0168471,0.00561571
157,11778.7,0.71141,0.47993,0.99514,0.89287,0.73316,0.78479,0.48688,1.3711,0.65525,1.41945,0.0167623,0.00558743,0.0167623,0.00558743,0.0167623,0.00558743,0.0167623,0.00558743
158,11850,0.72027,0.48702,0.99598,0.89288,0.75226,0.78911,0.49457,1.35261,0.64843,1.4076,0.0166774,0.00555914,0.0166774,0.00555914,0.0166774,0.00555914,0.0166774,0.00555914
159,11921.5,0.7159,0.48033,0.99436,0.86909,0.7502,0.7841,0.49222,1.36226,0.65133,1.41104,0.0165926,0.00553086,0.0165926,0.00553086,0.0165926,0.00553086,0.0165926,0.00553086
160,11992.6,0.71483,0.48466,0.99734,0.86992,0.76096,0.7905,0.4935,1.37625,0.65139,1.41641,0.0165077,0.00550257,0.0165077,0.00550257,0.0165077,0.00550257,0.0165077,0.00550257
161,12063.9,0.71224,0.47942,0.99198,0.86482,0.75603,0.78573,0.48881,1.3719,0.65213,1.41519,0.0164229,0.00547429,0.0164229,0.00547429,0.0164229,0.00547429,0.0164229,0.00547429
162,12135.2,0.71388,0.48164,0.99656,0.87619,0.76378,0.79651,0.49519,1.3431,0.64022,1.38548,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
163,12206.7,0.70605,0.47667,0.99385,0.87801,0.75729,0.79504,0.49661,1.33734,0.6404,1.38207,0.0162531,0.00541771,0.0162531,0.00541771,0.0162531,0.00541771,0.0162531,0.00541771
164,12278.1,0.70583,0.48144,0.99336,0.86932,0.76216,0.79668,0.49434,1.34234,0.64866,1.38959,0.0161683,0.00538943,0.0161683,0.00538943,0.0161683,0.00538943,0.0161683,0.00538943
165,12349.5,0.70371,0.47618,0.99177,0.89418,0.74469,0.79608,0.492,1.36238,0.65377,1.41492,0.0160834,0.00536114,0.0160834,0.00536114,0.0160834,0.00536114,0.0160834,0.00536114
166,12421,0.70582,0.47755,0.99556,0.88978,0.73889,0.78886,0.49224,1.35601,0.64619,1.40648,0.0159986,0.00533286,0.0159986,0.00533286,0.0159986,0.00533286,0.0159986,0.00533286
167,12492.3,inf,0.47451,0.99,0.88545,0.73773,0.78939,0.49743,1.34153,0.63781,1.38866,0.0159137,0.00530457,0.0159137,0.00530457,0.0159137,0.00530457,0.0159137,0.00530457
168,12564.1,0.70527,0.4735,0.99001,0.87989,0.75338,0.7962,0.50109,1.32948,0.63825,1.38224,0.0158289,0.00527629,0.0158289,0.00527629,0.0158289,0.00527629,0.0158289,0.00527629
169,12635.7,0.69679,0.46866,0.98881,0.89005,0.74469,0.79468,0.49947,1.34613,0.64496,1.39993,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
170,12707,0.69611,0.47262,0.98978,0.88572,0.74325,0.79891,0.49778,1.33827,0.6544,1.40325,0.0156591,0.00521971,0.0156591,0.00521971,0.0156591,0.00521971,0.0156591,0.00521971
171,12778.4,0.70725,0.47279,0.98887,0.8853,0.74123,0.7943,0.49846,1.3383,0.64896,1.41284,0.0155743,0.00519143,0.0155743,0.00519143,0.0155743,0.00519143,0.0155743,0.00519143
172,12849.9,0.69422,0.46657,0.98492,0.89308,0.73817,0.79188,0.4964,1.35284,0.65668,1.42657,0.0154894,0.00516314,0.0154894,0.00516314,0.0154894,0.00516314,0.0154894,0.00516314
173,12921.6,0.69983,0.469,0.98988,0.87,0.74917,0.79027,0.49082,1.36407,0.66938,1.44058,0.0154046,0.00513486,0.0154046,0.00513486,0.0154046,0.00513486,0.0154046,0.00513486
174,12993.4,0.69133,0.46762,0.98637,0.87529,0.74797,0.7895,0.48922,1.36383,0.67423,1.43954,0.0153197,0.00510657,0.0153197,0.00510657,0.0153197,0.00510657,0.0153197,0.00510657
175,13065,0.69364,0.46475,0.98558,0.87806,0.74409,0.79085,0.49247,1.36996,0.67825,1.44442,0.0152349,0.00507829,0.0152349,0.00507829,0.0152349,0.00507829,0.0152349,0.00507829
176,13136.3,0.68956,0.46467,0.98748,0.87838,0.74652,0.79206,0.49536,1.36578,0.6782,1.43969,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
177,13208,0.68407,0.46155,0.98324,0.88736,0.74429,0.79567,0.50052,1.36717,0.67899,1.43495,0.0150651,0.00502171,0.0150651,0.00502171,0.0150651,0.00502171,0.0150651,0.00502171
178,13279.5,0.68584,0.46036,0.98354,0.88496,0.74529,0.79349,0.49946,1.36422,0.66764,1.42643,0.0149803,0.00499343,0.0149803,0.00499343,0.0149803,0.00499343,0.0149803,0.00499343
179,13351.5,0.6913,0.46336,0.98289,0.8864,0.74655,0.79011,0.49371,1.3706,0.66311,1.43405,0.0148954,0.00496514,0.0148954,0.00496514,0.0148954,0.00496514,0.0148954,0.00496514
180,13423.2,0.68739,0.45885,0.98059,0.88599,0.75806,0.79915,0.49871,1.37197,0.6592,1.43231,0.0148106,0.00493686,0.0148106,0.00493686,0.0148106,0.00493686,0.0148106,0.00493686
181,13495.1,0.68953,0.46205,0.98086,0.8924,0.75159,0.79661,0.49928,1.36746,0.65996,1.42786,0.0147257,0.00490857,0.0147257,0.00490857,0.0147257,0.00490857,0.0147257,0.00490857
182,13566.8,0.68575,0.45961,0.98185,0.89334,0.75239,0.80393,0.50208,1.36359,0.663,1.42129,0.0146409,0.00488029,0.0146409,0.00488029,0.0146409,0.00488029,0.0146409,0.00488029
183,13638.9,0.68643,0.45673,0.98037,0.88986,0.74669,0.79832,0.5025,1.35402,0.65753,1.4131,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
184,13711,0.68406,0.45737,0.97624,0.90271,0.74319,0.80086,0.50032,1.35828,0.65315,1.41856,0.0144711,0.00482371,0.0144711,0.00482371,0.0144711,0.00482371,0.0144711,0.00482371
185,13782.9,0.68413,0.45692,0.98185,0.90112,0.74505,0.79756,0.4966,1.35903,0.65442,1.41886,0.0143863,0.00479543,0.0143863,0.00479543,0.0143863,0.00479543,0.0143863,0.00479543
186,13854.4,0.67642,0.45224,0.97734,0.89351,0.75206,0.80196,0.50285,1.35391,0.65495,1.4163,0.0143014,0.00476714,0.0143014,0.00476714,0.0143014,0.00476714,0.0143014,0.00476714
187,13927.1,0.68236,0.45476,0.97964,0.8932,0.76083,0.80101,0.50203,1.35016,0.65482,1.4123,0.0142166,0.00473886,0.0142166,0.00473886,0.0142166,0.00473886,0.0142166,0.00473886
188,14002.4,0.67683,0.45299,0.97744,0.89568,0.76612,0.80863,0.50277,1.34137,0.64259,1.40148,0.0141317,0.00471057,0.0141317,0.00471057,0.0141317,0.00471057,0.0141317,0.00471057
189,14073.9,0.68012,0.45285,0.97884,0.89117,0.76652,0.80629,0.50162,1.34259,0.638,1.40121,0.0140469,0.00468229,0.0140469,0.00468229,0.0140469,0.00468229,0.0140469,0.00468229
190,14145.4,0.67317,0.44725,0.97474,0.88429,0.76735,0.80185,0.50066,1.34593,0.63208,1.40832,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
191,14216.7,0.67201,0.4505,0.97451,0.88755,0.76493,0.80223,0.50019,1.35223,0.6373,1.41191,0.0138771,0.00462571,0.0138771,0.00462571,0.0138771,0.00462571,0.0138771,0.00462571
192,14288.4,0.66914,0.45074,0.97747,0.87992,0.76322,0.79388,0.49895,1.35806,0.6391,1.41915,0.0137923,0.00459743,0.0137923,0.00459743,0.0137923,0.00459743,0.0137923,0.00459743
193,14363.6,0.67109,0.44558,0.97094,0.86868,0.76092,0.78639,0.49598,1.36716,0.64542,1.429,0.0137074,0.00456914,0.0137074,0.00456914,0.0137074,0.00456914,0.0137074,0.00456914
194,14438.8,0.67209,0.44608,0.97399,0.86983,0.75991,0.78547,0.49526,1.36679,0.64642,1.43331,0.0136226,0.00454086,0.0136226,0.00454086,0.0136226,0.00454086,0.0136226,0.00454086
195,14514.1,0.67122,0.44798,0.97326,0.87256,0.75612,0.78554,0.4962,1.35762,0.64387,1.42887,0.0135377,0.00451257,0.0135377,0.00451257,0.0135377,0.00451257,0.0135377,0.00451257
196,14589.1,0.67271,0.45102,0.9742,0.87762,0.76097,0.79704,0.49963,1.34787,0.64036,1.41894,0.0134529,0.00448429,0.0134529,0.00448429,0.0134529,0.00448429,0.0134529,0.00448429
197,14664.3,0.67429,0.45018,0.97277,0.86438,0.75365,0.79073,0.49961,1.34545,0.64111,1.4196,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
198,14739.5,0.66591,0.44525,0.9718,0.86902,0.7406,0.79035,0.50291,1.34042,0.63593,1.41727,0.0132831,0.00442771,0.0132831,0.00442771,0.0132831,0.00442771,0.0132831,0.00442771
199,14815.1,0.65736,0.44413,0.97066,0.86894,0.73988,0.78881,0.50068,1.33555,0.64295,1.41161,0.0131983,0.00439943,0.0131983,0.00439943,0.0131983,0.00439943,0.0131983,0.00439943
200,14890.4,0.66567,0.4464,0.96781,0.86655,0.74194,0.79084,0.50185,1.33717,0.64433,1.41203,0.0131134,0.00437114,0.0131134,0.00437114,0.0131134,0.00437114,0.0131134,0.00437114
201,14965.5,0.65609,0.43743,0.96691,0.86986,0.74475,0.7919,0.50404,1.33742,0.64229,1.41355,0.0130286,0.00434286,0.0130286,0.00434286,0.0130286,0.00434286,0.0130286,0.00434286
202,15040.8,0.65829,0.44108,0.96855,0.87306,0.74777,0.79797,0.50387,1.33633,0.64471,1.4134,0.0129437,0.00431457,0.0129437,0.00431457,0.0129437,0.00431457,0.0129437,0.00431457
203,15115.9,0.65632,0.44253,0.96966,0.86289,0.75114,0.79638,0.49977,1.33956,0.64444,1.41627,0.0128589,0.00428629,0.0128589,0.00428629,0.0128589,0.00428629,0.0128589,0.00428629
204,15191.3,0.65534,0.43941,0.96671,0.87958,0.7375,0.79683,0.50054,1.34099,0.6473,1.41731,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
205,15266.4,0.65267,0.43723,0.96573,0.86269,0.75498,0.79578,0.5012,1.34116,0.64897,1.4188,0.0126891,0.00422971,0.0126891,0.00422971,0.0126891,0.00422971,0.0126891,0.00422971
206,15341.5,0.65648,0.44021,0.96629,0.88414,0.73972,0.79296,0.5002,1.34025,0.64585,1.42149,0.0126043,0.00420143,0.0126043,0.00420143,0.0126043,0.00420143,0.0126043,0.00420143
207,15416.7,0.65645,0.43952,0.96796,0.87655,0.74797,0.79869,0.50015,1.33692,0.63846,1.42007,0.0125194,0.00417314,0.0125194,0.00417314,0.0125194,0.00417314,0.0125194,0.00417314
208,15492.2,0.6544,0.43826,0.96618,0.85387,0.75358,0.79569,0.50017,1.3337,0.63729,1.41386,0.0124346,0.00414486,0.0124346,0.00414486,0.0124346,0.00414486,0.0124346,0.00414486
209,15567.7,0.65144,0.43312,0.96216,0.85819,0.75745,0.79665,0.50132,1.33268,0.63214,1.41245,0.0123497,0.00411657,0.0123497,0.00411657,0.0123497,0.00411657,0.0123497,0.00411657
210,15643.5,0.64827,0.43391,0.96398,0.86988,0.75298,0.79313,0.5009,1.33344,0.63498,1.41527,0.0122649,0.00408829,0.0122649,0.00408829,0.0122649,0.00408829,0.0122649,0.00408829
211,15718.9,0.65423,0.43349,0.96436,0.8762,0.75599,0.79191,0.49827,1.33258,0.63458,1.41818,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
212,15794.4,0.64706,0.43085,0.96137,0.87286,0.75132,0.78862,0.50198,1.33035,0.63412,1.41787,0.0120951,0.00403171,0.0120951,0.00403171,0.0120951,0.00403171,0.0120951,0.00403171
213,15869.6,0.64403,0.43036,0.96094,0.86472,0.757,0.79135,0.50074,1.33167,0.63484,1.41756,0.0120103,0.00400343,0.0120103,0.00400343,0.0120103,0.00400343,0.0120103,0.00400343
214,15945,0.64811,0.4329,0.96326,0.8688,0.74349,0.78368,0.4983,1.3336,0.64014,1.4186,0.0119254,0.00397514,0.0119254,0.00397514,0.0119254,0.00397514,0.0119254,0.00397514
215,16020.2,0.6435,0.43147,0.96172,0.86602,0.7473,0.78158,0.50006,1.33138,0.63786,1.41676,0.0118406,0.00394686,0.0118406,0.00394686,0.0118406,0.00394686,0.0118406,0.00394686
216,16095.3,0.64873,0.4289,0.96106,0.86902,0.75084,0.78474,0.50125,1.32665,0.63741,1.41379,0.0117557,0.00391857,0.0117557,0.00391857,0.0117557,0.00391857,0.0117557,0.00391857
217,16170.6,0.64291,0.42822,0.96119,0.87601,0.74706,0.78704,0.50107,1.32712,0.6364,1.41404,0.0116709,0.00389029,0.0116709,0.00389029,0.0116709,0.00389029,0.0116709,0.00389029
218,16245.9,0.63985,0.42825,0.95939,0.87107,0.74934,0.78836,0.50161,1.3274,0.63447,1.41447,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
219,16321.2,0.6445,0.42943,0.96146,0.87118,0.74825,0.78638,0.50092,1.32512,0.63255,1.41445,0.0115011,0.00383371,0.0115011,0.00383371,0.0115011,0.00383371,0.0115011,0.00383371
220,16396.4,0.64054,0.42536,0.96083,0.86693,0.74777,0.78543,0.50027,1.32376,0.63163,1.41657,0.0114163,0.00380543,0.0114163,0.00380543,0.0114163,0.00380543,0.0114163,0.00380543
221,16471.5,0.63447,0.42448,0.95782,0.86145,0.7432,0.78581,0.50332,1.32222,0.63533,1.41777,0.0113314,0.00377714,0.0113314,0.00377714,0.0113314,0.00377714,0.0113314,0.00377714
222,16546.9,0.64083,0.4278,0.95949,0.85981,0.74189,0.78495,0.50352,1.32008,0.63424,1.41594,0.0112466,0.00374886,0.0112466,0.00374886,0.0112466,0.00374886,0.0112466,0.00374886
223,16622.1,0.63441,0.42319,0.95506,0.87246,0.74142,0.78804,0.50246,1.31997,0.63589,1.41344,0.0111617,0.00372057,0.0111617,0.00372057,0.0111617,0.00372057,0.0111617,0.00372057
224,16697.1,0.63386,0.42111,0.95744,0.87403,0.74001,0.79047,0.50245,1.32435,0.63679,1.41442,0.0110769,0.00369229,0.0110769,0.00369229,0.0110769,0.00369229,0.0110769,0.00369229
225,16772.7,0.6278,0.42135,0.95634,0.86548,0.74479,0.78913,0.50159,1.3245,0.63644,1.41507,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
226,16847.9,0.6303,0.41612,0.95427,0.86118,0.74271,0.78826,0.50152,1.3246,0.64058,1.41558,0.0109071,0.00363571,0.0109071,0.00363571,0.0109071,0.00363571,0.0109071,0.00363571
227,16923,0.63164,0.42253,0.95573,0.86336,0.74367,0.78847,0.50401,1.31964,0.6428,1.41201,0.0108223,0.00360743,0.0108223,0.00360743,0.0108223,0.00360743,0.0108223,0.00360743
228,16998.4,0.63007,0.42071,0.9565,0.86344,0.74218,0.78894,0.50219,1.31844,0.64295,1.40979,0.0107374,0.00357914,0.0107374,0.00357914,0.0107374,0.00357914,0.0107374,0.00357914
229,17073.7,0.6273,0.41759,0.95371,0.86107,0.7434,0.78617,0.50179,1.31899,0.64361,1.41156,0.0106526,0.00355086,0.0106526,0.00355086,0.0106526,0.00355086,0.0106526,0.00355086
230,17148.9,0.62303,0.41826,0.95015,0.84651,0.75787,0.79072,0.50323,1.3179,0.64591,1.41229,0.0105677,0.00352257,0.0105677,0.00352257,0.0105677,0.00352257,0.0105677,0.00352257
231,17224.2,0.61677,0.41521,0.95178,0.85161,0.75695,0.7922,0.5036,1.31631,0.64479,1.41496,0.0104829,0.00349429,0.0104829,0.00349429,0.0104829,0.00349429,0.0104829,0.00349429
232,17299.6,0.6264,0.41875,0.9537,0.85382,0.75085,0.78857,0.50354,1.3173,0.64489,1.41472,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
233,17375.3,0.62545,0.41519,0.9505,0.85952,0.75325,0.79035,0.504,1.32047,0.6423,1.41781,0.0103131,0.00343771,0.0103131,0.00343771,0.0103131,0.00343771,0.0103131,0.00343771
234,17451.7,0.62195,0.41556,0.95314,0.85822,0.75269,0.79194,0.50353,1.31927,0.64635,1.41603,0.0102283,0.00340943,0.0102283,0.00340943,0.0102283,0.00340943,0.0102283,0.00340943
235,17527.2,0.61931,0.41194,0.95165,0.86004,0.75282,0.79232,0.50481,1.3172,0.6454,1.41437,0.0101434,0.00338114,0.0101434,0.00338114,0.0101434,0.00338114,0.0101434,0.00338114
236,17603.1,0.62821,0.41614,0.95202,0.86011,0.75556,0.79509,0.50615,1.31623,0.64327,1.41503,0.0100586,0.00335286,0.0100586,0.00335286,0.0100586,0.00335286,0.0100586,0.00335286
237,17678.8,0.61841,0.41196,0.95008,0.86325,0.75167,0.79642,0.50605,1.31213,0.64321,1.41169,0.00997371,0.00332457,0.00997371,0.00332457,0.00997371,0.00332457,0.00997371,0.00332457
238,17753.8,0.61876,0.40977,0.9501,0.8633,0.74914,0.79422,0.50644,1.31197,0.64531,1.41347,0.00988886,0.00329629,0.00988886,0.00329629,0.00988886,0.00329629,0.00988886,0.00329629
239,17829.4,0.62122,0.41091,0.94738,0.86688,0.75271,0.79626,0.50902,1.312,0.64452,1.41388,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
240,17904.8,0.6104,0.4057,0.94756,0.86592,0.75314,0.79605,0.50676,1.3097,0.64341,1.41173,0.00971914,0.00323971,0.00971914,0.00323971,0.00971914,0.00323971,0.00971914,0.00323971
241,17980,0.61375,0.41025,0.95022,0.8694,0.75143,0.79618,0.51004,1.30982,0.64418,1.41043,0.00963429,0.00321143,0.00963429,0.00321143,0.00963429,0.00321143,0.00963429,0.00321143
242,18055.8,0.61258,0.40379,0.94499,0.86937,0.75729,0.79597,0.50829,1.30647,0.64564,1.407,0.00954943,0.00318314,0.00954943,0.00318314,0.00954943,0.00318314,0.00954943,0.00318314
243,18131.4,0.6117,0.40578,0.94622,0.87437,0.76214,0.80038,0.50851,1.30521,0.64501,1.40583,0.00946457,0.00315486,0.00946457,0.00315486,0.00946457,0.00315486,0.00946457,0.00315486
244,18206.9,0.61505,0.40609,0.94832,0.86828,0.75902,0.79483,0.50725,1.30398,0.64685,1.40552,0.00937971,0.00312657,0.00937971,0.00312657,0.00937971,0.00312657,0.00937971,0.00312657
245,18282.2,0.60475,0.40265,0.94526,0.86924,0.75847,0.79282,0.50706,1.30497,0.64749,1.40691,0.00929486,0.00309829,0.00929486,0.00309829,0.00929486,0.00309829,0.00929486,0.00309829
246,18357.6,0.60457,0.40311,0.94251,0.86872,0.75724,0.79219,0.50504,1.30308,0.64921,1.40522,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
247,18433.1,0.61234,0.40443,0.94456,0.86612,0.75846,0.79193,0.50808,1.30202,0.64649,1.40484,0.00912514,0.00304171,0.00912514,0.00304171,0.00912514,0.00304171,0.00912514,0.00304171
248,18508.6,0.60051,0.39914,0.94424,0.87535,0.75712,0.79244,0.50576,1.30041,0.64645,1.4037,0.00904029,0.00301343,0.00904029,0.00301343,0.00904029,0.00301343,0.00904029,0.00301343
249,18584.2,0.60586,0.40118,0.94194,0.87615,0.75596,0.79287,0.50744,1.3002,0.64206,1.40586,0.00895543,0.00298514,0.00895543,0.00298514,0.00895543,0.00298514,0.00895543,0.00298514
250,18659.7,0.61091,0.40566,0.9473,0.87863,0.75509,0.79194,0.50842,1.30077,0.64228,1.40584,0.00887057,0.00295686,0.00887057,0.00295686,0.00887057,0.00295686,0.00887057,0.00295686
251,18735.2,0.60032,0.40002,0.94387,0.87731,0.75585,0.79152,0.5063,1.30232,0.64281,1.40791,0.00878571,0.00292857,0.00878571,0.00292857,0.00878571,0.00292857,0.00878571,0.00292857
252,18810.8,0.5998,0.40107,0.94242,0.8784,0.75526,0.79356,0.5063,1.30265,0.64375,1.40808,0.00870086,0.00290029,0.00870086,0.00290029,0.00870086,0.00290029,0.00870086,0.00290029
253,18886.4,0.60274,0.40307,0.94347,0.87795,0.75279,0.79359,0.50612,1.30262,0.64401,1.40831,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
254,18962,0.59902,0.40056,0.94528,0.87722,0.75464,0.79323,0.50628,1.30049,0.64067,1.40632,0.00853114,0.00284371,0.00853114,0.00284371,0.00853114,0.00284371,0.00853114,0.00284371
255,19037.4,0.59922,0.39835,0.94105,0.87809,0.75472,0.79314,0.5062,1.29933,0.6376,1.4055,0.00844629,0.00281543,0.00844629,0.00281543,0.00844629,0.00281543,0.00844629,0.00281543
256,19112.9,0.59441,0.39742,0.93952,0.87563,0.75464,0.79253,0.50608,1.29912,0.63837,1.40567,0.00836143,0.00278714,0.00836143,0.00278714,0.00836143,0.00278714,0.00836143,0.00278714
257,19188.5,0.59909,0.39974,0.94314,0.87521,0.75449,0.79195,0.50513,1.29993,0.63929,1.40535,0.00827657,0.00275886,0.00827657,0.00275886,0.00827657,0.00275886,0.00827657,0.00275886
258,19264.3,0.59729,0.39559,0.93938,0.8703,0.75307,0.79123,0.50405,1.29938,0.64007,1.40464,0.00819171,0.00273057,0.00819171,0.00273057,0.00819171,0.00273057,0.00819171,0.00273057
259,19340,0.5906,0.39483,0.94032,0.86981,0.75512,0.79093,0.50556,1.29902,0.63915,1.40439,0.00810686,0.00270229,0.00810686,0.00270229,0.00810686,0.00270229,0.00810686,0.00270229
