epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
132,10379.5,0.73017,0.49133,1.00552,0.86418,0.74963,0.78039,0.47591,1.42933,0.70213,1.46655,0.0144372,0.0048124,0.0144372,0.0048124,0.0144372,0.0048124,0.0144372,0.0048124
133,10455.5,0.72797,0.49373,1.00476,0.86571,0.74476,0.77717,0.4701,1.43685,0.72456,1.47247,0.0143184,0.0047728,0.0143184,0.0047728,0.0143184,0.0047728,0.0143184,0.0047728
134,10532.8,0.73047,0.49685,1.00594,0.87401,0.76085,0.79459,0.47289,1.45113,0.70213,1.4792,0.0141996,0.0047332,0.0141996,0.0047332,0.0141996,0.0047332,0.0141996,0.0047332
135,10609.5,0.72163,0.49083,1.00257,0.86172,0.76263,0.78083,0.47245,1.4402,0.69748,1.47416,0.0140808,0.0046936,0.0140808,0.0046936,0.0140808,0.0046936,0.0140808,0.0046936
136,10687.8,0.71945,0.48779,0.99896,0.85822,0.74861,0.78126,0.47448,1.43137,0.70648,1.46961,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
137,10764.6,0.72193,0.49041,0.99807,0.85782,0.76107,0.79137,0.47678,1.42697,0.68797,1.46993,0.0138432,0.0046144,0.0138432,0.0046144,0.0138432,0.0046144,0.0138432,0.0046144
138,10841.8,0.7177,0.48298,0.99601,0.86547,0.73936,0.78905,0.47283,1.44347,0.71581,1.4768,0.0137244,0.0045748,0.0137244,0.0045748,0.0137244,0.0045748,0.0137244,0.0045748
139,10917,0.71809,0.48206,0.99849,0.86444,0.73926,0.7816,0.47723,1.43393,0.69971,1.46918,0.0136056,0.0045352,0.0136056,0.0045352,0.0136056,0.0045352,0.0136056,0.0045352
140,10995.2,0.71316,0.48227,0.9956,0.86429,0.74664,0.78749,0.48097,1.42574,0.68561,1.46914,0.0134868,0.0044956,0.0134868,0.0044956,0.0134868,0.0044956,0.0134868,0.0044956
141,11072.9,0.7171,0.48435,0.99643,0.88339,0.7355,0.79088,0.47639,1.42975,0.67953,1.47314,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
142,11149.7,0.70506,0.47775,0.99506,0.87313,0.76031,0.79932,0.484,1.42125,0.65552,1.47612,0.0132492,0.0044164,0.0132492,0.0044164,0.0132492,0.0044164,0.0132492,0.0044164
143,11226.2,0.71129,0.47919,0.99418,0.92151,0.73848,0.80188,0.48748,1.4062,0.66602,1.45973,0.0131304,0.0043768,0.0131304,0.0043768,0.0131304,0.0043768,0.0131304,0.0043768
144,11303.5,0.70962,0.47681,0.99406,0.86758,0.75814,0.79309,0.48598,1.39077,0.68055,1.43468,0.0130116,0.0043372,0.0130116,0.0043372,0.0130116,0.0043372,0.0130116,0.0043372
145,11379.4,0.70351,0.47639,0.9927,0.88604,0.74884,0.79491,0.48264,1.39641,0.68345,1.43362,0.0128928,0.0042976,0.0128928,0.0042976,0.0128928,0.0042976,0.0128928,0.0042976
146,11456.1,0.6909,0.46703,0.989,0.88913,0.75945,0.79555,0.4851,1.40616,0.66559,1.45074,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
147,11535.8,0.69879,0.46967,0.98864,0.85476,0.7672,0.79011,0.48354,1.3955,0.66856,1.43863,0.0126552,0.0042184,0.0126552,0.0042184,0.0126552,0.0042184,0.0126552,0.0042184
148,11615.5,0.69415,0.46901,0.98843,0.86855,0.75808,0.7918,0.48826,1.40826,0.66992,1.44427,0.0125364,0.0041788,0.0125364,0.0041788,0.0125364,0.0041788,0.0125364,0.0041788
149,11694,0.69194,0.46705,0.98597,0.87018,0.76546,0.79911,0.48995,1.40356,0.6669,1.44097,0.0124176,0.0041392,0.0124176,0.0041392,0.0124176,0.0041392,0.0124176,0.0041392
150,11772.5,0.69386,0.46588,0.98581,0.8797,0.75015,0.80007,0.49111,1.38886,0.66314,1.43289,0.0122988,0.0040996,0.0122988,0.0040996,0.0122988,0.0040996,0.0122988,0.0040996
151,11852.3,0.69072,0.46632,0.98508,0.89097,0.76014,0.80045,0.49298,1.38683,0.65935,1.43152,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
152,11932.4,0.69362,0.4629,0.98354,0.87876,0.74921,0.79029,0.48568,1.3938,0.66609,1.4426,0.0120612,0.0040204,0.0120612,0.0040204,0.0120612,0.0040204,0.0120612,0.0040204
153,12011.9,0.68896,0.46556,0.98384,0.89923,0.74786,0.79895,0.49075,1.38276,0.67338,1.42945,0.0119424,0.0039808,0.0119424,0.0039808,0.0119424,0.0039808,0.0119424,0.0039808
154,12088.4,0.68554,0.46017,0.98389,0.8967,0.73749,0.79002,0.49002,1.37767,0.66646,1.43176,0.0118236,0.0039412,0.0118236,0.0039412,0.0118236,0.0039412,0.0118236,0.0039412
155,12164.9,0.6821,0.45888,0.98247,0.88424,0.74851,0.79254,0.49518,1.37049,0.6648,1.41502,0.0117048,0.0039016,0.0117048,0.0039016,0.0117048,0.0039016,0.0117048,0.0039016
156,12241.1,0.68935,0.45992,0.98193,0.88933,0.75509,0.79844,0.49256,1.38831,0.66102,1.41645,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
157,12318.3,0.68257,0.45911,0.98305,0.88665,0.75654,0.80584,0.49529,1.38877,0.66345,1.41821,0.0114672,0.0038224,0.0114672,0.0038224,0.0114672,0.0038224,0.0114672,0.0038224
158,12396.6,0.68311,0.45345,0.97834,0.88063,0.76664,0.80857,0.50114,1.38982,0.67498,1.41946,0.0113484,0.0037828,0.0113484,0.0037828,0.0113484,0.0037828,0.0113484,0.0037828
159,12473.9,0.67934,0.45275,0.97922,0.877,0.76517,0.805,0.49812,1.39386,0.66928,1.42756,0.0112296,0.0037432,0.0112296,0.0037432,0.0112296,0.0037432,0.0112296,0.0037432
160,12562.7,0.67551,0.4553,0.97649,0.90135,0.74744,0.80489,0.49626,1.39751,0.67261,1.43064,0.0111108,0.0037036,0.0111108,0.0037036,0.0111108,0.0037036,0.0111108,0.0037036
161,12641.8,0.67637,0.45235,0.97812,0.86015,0.77965,0.80627,0.49371,1.41095,0.68064,1.45238,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
162,12716.1,0.66964,0.44981,0.97479,0.88751,0.74587,0.7996,0.49168,1.39883,0.67822,1.44785,0.0108732,0.0036244,0.0108732,0.0036244,0.0108732,0.0036244,0.0108732,0.0036244
163,12789.5,0.66893,0.45251,0.9777,0.88286,0.7531,0.80084,0.49724,1.38501,0.66919,1.45127,0.0107544,0.0035848,0.0107544,0.0035848,0.0107544,0.0035848,0.0107544,0.0035848
164,12865.1,0.67012,0.4506,0.97732,0.88927,0.7631,0.80265,0.49753,1.37278,0.6734,1.43495,0.0106356,0.0035452,0.0106356,0.0035452,0.0106356,0.0035452,0.0106356,0.0035452
165,12941.8,0.66817,0.44765,0.97698,0.88264,0.76241,0.80537,0.50145,1.36017,0.67058,1.42314,0.0105168,0.0035056,0.0105168,0.0035056,0.0105168,0.0035056,0.0105168,0.0035056
166,13017.5,0.67066,0.45292,0.97569,0.8734,0.75578,0.79823,0.4992,1.35133,0.6668,1.41756,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
167,13091.4,0.66066,0.44364,0.97329,0.91149,0.73819,0.80468,0.50285,1.334,0.66753,1.40864,0.0102792,0.0034264,0.0102792,0.0034264,0.0102792,0.0034264,0.0102792,0.0034264
168,13163.6,0.66591,0.44741,0.97387,0.90528,0.7432,0.8027,0.50022,1.34803,0.65884,1.42418,0.0101604,0.0033868,0.0101604,0.0033868,0.0101604,0.0033868,0.0101604,0.0033868
169,13234.9,0.65773,0.44196,0.97201,0.87623,0.75467,0.80345,0.50087,1.34982,0.6539,1.42042,0.0100416,0.0033472,0.0100416,0.0033472,0.0100416,0.0033472,0.0100416,0.0033472
170,13305.5,0.6639,0.44525,0.97458,0.89372,0.74919,0.80092,0.50102,1.34666,0.65883,1.41444,0.0099228,0.0033076,0.0099228,0.0033076,0.0099228,0.0033076,0.0099228,0.0033076
171,13375.7,0.65433,0.44068,0.96893,0.89204,0.75712,0.80668,0.50537,1.34085,0.64299,1.40368,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
172,13446.3,0.65974,0.43943,0.97147,0.89108,0.74932,0.80539,0.50177,1.35306,0.65405,1.41435,0.0096852,0.0032284,0.0096852,0.0032284,0.0096852,0.0032284,0.0096852,0.0032284
173,13519.2,0.65938,0.43771,0.96667,0.89542,0.76156,0.80403,0.50017,1.3584,0.65968,1.42357,0.0095664,0.0031888,0.0095664,0.0031888,0.0095664,0.0031888,0.0095664,0.0031888
174,13591.1,0.65011,0.43533,0.96772,0.88279,0.7581,0.79754,0.49859,1.35051,0.6655,1.42032,0.0094476,0.0031492,0.0094476,0.0031492,0.0094476,0.0031492,0.0094476,0.0031492
175,13662.5,0.64917,0.43513,0.96833,0.89726,0.76578,0.80447,0.4987,1.34756,0.66174,1.41404,0.0093288,0.0031096,0.0093288,0.0031096,0.0093288,0.0031096,0.0093288,0.0031096
176,13734.1,0.64134,0.43201,0.96554,0.89451,0.76167,0.79583,0.50094,1.35042,0.66517,1.41772,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
177,13806.7,0.65485,0.43796,0.96653,0.89892,0.75555,0.80005,0.49812,1.36481,0.67037,1.4344,0.0090912,0.0030304,0.0090912,0.0030304,0.0090912,0.0030304,0.0090912,0.0030304
178,13879.3,0.64829,0.43255,0.96734,0.89095,0.76633,0.80215,0.49811,1.37138,0.67339,1.43496,0.0089724,0.0029908,0.0089724,0.0029908,0.0089724,0.0029908,0.0089724,0.0029908
179,13951.9,0.64877,0.43568,0.96317,0.88429,0.76534,0.79962,0.49452,1.37299,0.67914,1.44112,0.0088536,0.0029512,0.0088536,0.0029512,0.0088536,0.0029512,0.0088536,0.0029512
180,14024.4,0.64735,0.43006,0.963,0.87751,0.75937,0.79521,0.49478,1.37125,0.67555,1.44572,0.0087348,0.0029116,0.0087348,0.0029116,0.0087348,0.0029116,0.0087348,0.0029116
181,14096.7,0.63795,0.42689,0.96219,0.8863,0.74835,0.7964,0.49314,1.36413,0.67771,1.4377,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
182,14169.1,inf,0.4287,0.96159,0.89729,0.74809,0.8042,0.4956,1.35022,0.67365,1.42635,0.0084972,0.0028324,0.0084972,0.0028324,0.0084972,0.0028324,0.0084972,0.0028324
183,14241.5,0.64317,0.42671,0.96174,0.90234,0.74578,0.79834,0.49464,1.35542,0.67453,1.43199,0.0083784,0.0027928,0.0083784,0.0027928,0.0083784,0.0027928,0.0083784,0.0027928
184,14313.9,0.63904,0.42655,0.96045,0.89382,0.75484,0.79864,0.50034,1.35477,0.66861,1.43205,0.0082596,0.0027532,0.0082596,0.0027532,0.0082596,0.0027532,0.0082596,0.0027532
185,14386.2,0.63516,0.42276,0.95622,0.89773,0.75646,0.79832,0.50264,1.35436,0.6706,1.42923,0.0081408,0.0027136,0.0081408,0.0027136,0.0081408,0.0027136,0.0081408,0.0027136
186,14458.7,0.63046,0.42251,0.96265,0.90174,0.74925,0.79814,0.50152,1.35588,0.66935,1.43395,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
187,14531.3,0.63495,0.42287,0.95803,0.87849,0.75461,0.79382,0.50062,1.35662,0.66356,1.43767,0.0079032,0.0026344,0.0079032,0.0026344,0.0079032,0.0026344,0.0079032,0.0026344
188,14603.8,0.63321,0.42164,0.95788,0.90901,0.74153,0.79323,0.49917,1.3537,0.66237,1.43795,0.0077844,0.0025948,0.0077844,0.0025948,0.0077844,0.0025948,0.0077844,0.0025948
189,14676,inf,0.42272,0.95713,0.91234,0.73953,0.7926,0.50065,1.34955,0.6659,1.43938,0.0076656,0.0025552,0.0076656,0.0025552,0.0076656,0.0025552,0.0076656,0.0025552
190,14748.3,0.62989,0.42141,0.95638,0.90069,0.73793,0.79246,0.49932,1.34975,0.669,1.4392,0.0075468,0.0025156,0.0075468,0.0025156,0.0075468,0.0025156,0.0075468,0.0025156
191,14820.5,0.62863,0.42023,0.95538,0.86878,0.76112,0.79465,0.49728,1.359,0.67508,1.44808,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
192,14892.9,0.62415,0.41826,0.95666,0.86891,0.7663,0.79582,0.49592,1.36543,0.67716,1.4513,0.0073092,0.0024364,0.0073092,0.0024364,0.0073092,0.0024364,0.0073092,0.0024364
193,14965.2,0.62414,0.41665,0.95228,0.90379,0.73962,0.79923,0.49608,1.36304,0.67522,1.45192,0.0071904,0.0023968,0.0071904,0.0023968,0.0071904,0.0023968,0.0071904,0.0023968
194,15037.6,0.61769,0.41288,0.95096,0.88254,0.74381,0.79649,0.49881,1.36115,0.67191,1.44882,0.0070716,0.0023572,0.0070716,0.0023572,0.0070716,0.0023572,0.0070716,0.0023572
195,15110.1,0.61194,0.4093,0.95023,0.87645,0.74318,0.79093,0.49961,1.36295,0.67226,1.44583,0.0069528,0.0023176,0.0069528,0.0023176,0.0069528,0.0023176,0.0069528,0.0023176
196,15182.7,0.62083,0.41192,0.95309,0.87685,0.74106,0.79291,0.49757,1.36003,0.67886,1.44202,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278
