epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
17,616.564,1.14865,1.23806,1.3036,0.78439,0.55468,0.61813,0.30514,1.71443,1.33899,1.71319,0.028416,0.009472,0.028416,0.009472,0.028416,0.009472,0.028416,0.009472
18,650.466,1.1427,1.21085,1.2975,0.71607,0.54261,0.58325,0.29034,1.76658,1.41821,1.77654,0.028317,0.009439,0.028317,0.009439,0.028317,0.009439,0.028317,0.009439
19,684.213,1.13814,1.1942,1.2899,0.71806,0.53881,0.58992,0.28934,1.7403,1.37274,1.79484,0.028218,0.009406,0.028218,0.009406,0.028218,0.009406,0.028218,0.009406
20,718.392,1.12618,1.17984,1.28053,0.70879,0.60443,0.63112,0.32667,1.74181,1.25816,1.72908,0.028119,0.009373,0.028119,0.009373,0.028119,0.009373,0.028119,0.009373
21,752.558,1.11689,1.15454,1.27192,0.7915,0.56629,0.65407,0.32736,1.72268,1.23758,1.71575,0.02802,0.00934,0.02802,0.00934,0.02802,0.00934,0.02802,0.00934
22,786.502,1.11488,1.14364,1.26856,0.72656,0.59365,0.64267,0.32762,1.7222,1.25711,1.71404,0.027921,0.009307,0.027921,0.009307,0.027921,0.009307,0.027921,0.009307
23,820.309,1.10813,1.12048,1.27098,0.76525,0.57049,0.63413,0.32346,1.69099,1.28181,1.6998,0.027822,0.009274,0.027822,0.009274,0.027822,0.009274,0.027822,0.009274
24,854.19,1.10203,1.11531,1.25835,0.8035,0.55836,0.63753,0.32203,1.67756,1.25898,1.70978,0.027723,0.009241,0.027723,0.009241,0.027723,0.009241,0.027723,0.009241
25,888.108,1.09773,1.11016,1.26129,0.77394,0.57271,0.64492,0.31397,1.76931,1.22149,1.74838,0.027624,0.009208,0.027624,0.009208,0.027624,0.009208,0.027624,0.009208
26,922.189,1.08745,1.08878,1.25498,0.79746,0.59264,0.66367,0.33369,1.65818,1.19752,1.67722,0.027525,0.009175,0.027525,0.009175,0.027525,0.009175,0.027525,0.009175
27,956.016,1.07845,1.07576,1.25631,0.80013,0.6131,0.67046,0.33489,1.66006,1.14789,1.63443,0.027426,0.009142,0.027426,0.009142,0.027426,0.009142,0.027426,0.009142
28,989.756,1.07844,1.05918,1.24778,0.82662,0.59171,0.67497,0.37709,1.57637,1.10034,1.58108,0.027327,0.009109,0.027327,0.009109,0.027327,0.009109,0.027327,0.009109
29,1023.65,1.06686,1.04796,1.23631,0.81255,0.6075,0.68654,0.37884,1.52771,1.08968,1.58236,0.027228,0.009076,0.027228,0.009076,0.027228,0.009076,0.027228,0.009076
30,1057.38,1.06024,1.05153,1.24019,0.771,0.6266,0.67679,0.35757,1.61425,1.14063,1.61842,0.027129,0.009043,0.027129,0.009043,0.027129,0.009043,0.027129,0.009043
31,1091.32,1.05356,1.03759,1.23355,0.80617,0.60579,0.67721,0.36359,1.59699,1.13541,1.60726,0.02703,0.00901,0.02703,0.00901,0.02703,0.00901,0.02703,0.00901
32,1125.07,1.04809,1.0219,1.22853,0.76518,0.61288,0.66352,0.335,1.70402,1.14889,1.67265,0.026931,0.008977,0.026931,0.008977,0.026931,0.008977,0.026931,0.008977
33,1158.8,1.03963,1.01431,1.22203,0.74959,0.63002,0.67764,0.34478,1.67403,1.17084,1.65072,0.026832,0.008944,0.026832,0.008944,0.026832,0.008944,0.026832,0.008944
34,1192.66,1.04533,1.00566,1.22361,0.75547,0.58593,0.63733,0.35205,1.5971,1.22685,1.60883,0.026733,0.008911,0.026733,0.008911,0.026733,0.008911,0.026733,0.008911
35,1226.35,1.03416,0.99579,1.21673,0.79999,0.60599,0.68566,0.35769,1.60348,1.06666,1.60792,0.026634,0.008878,0.026634,0.008878,0.026634,0.008878,0.026634,0.008878
36,1260.16,1.02976,0.9928,1.21069,0.81283,0.63731,0.70173,0.37213,1.59209,1.05773,1.58885,0.026535,0.008845,0.026535,0.008845,0.026535,0.008845,0.026535,0.008845
37,1294.03,1.02768,0.97971,1.20846,0.83895,0.64089,0.71037,0.37469,1.60668,1.04352,1.6114,0.026436,0.008812,0.026436,0.008812,0.026436,0.008812,0.026436,0.008812
38,1327.89,1.02857,0.97651,1.20359,0.81387,0.62617,0.69451,0.36748,1.61145,1.04369,1.60123,0.026337,0.008779,0.026337,0.008779,0.026337,0.008779,0.026337,0.008779
39,1361.56,1.0161,0.97699,1.20709,0.80739,0.64161,0.70357,0.38731,1.52455,1.04153,1.54534,0.026238,0.008746,0.026238,0.008746,0.026238,0.008746,0.026238,0.008746
40,1395.35,1.00687,0.94446,1.19219,0.79985,0.6462,0.69459,0.38308,1.53898,1.01898,1.56816,0.026139,0.008713,0.026139,0.008713,0.026139,0.008713,0.026139,0.008713
41,1429.08,1.01326,0.94712,1.20152,0.81805,0.66814,0.71858,0.39346,1.47323,1.00296,1.51475,0.02604,0.00868,0.02604,0.00868,0.02604,0.00868,0.02604,0.00868
42,1462.87,1.00425,0.93211,1.18792,0.81532,0.64739,0.70638,0.39993,1.51326,1.00362,1.52249,0.025941,0.008647,0.025941,0.008647,0.025941,0.008647,0.025941,0.008647
43,1496.59,0.99522,0.91955,1.18646,0.81768,0.65692,0.71762,0.38898,1.54084,0.97544,1.55049,0.025842,0.008614,0.025842,0.008614,0.025842,0.008614,0.025842,0.008614
44,1530.42,1.00645,0.93356,1.18994,0.83639,0.63778,0.71159,0.4202,1.41683,0.97136,1.46858,0.025743,0.008581,0.025743,0.008581,0.025743,0.008581,0.025743,0.008581
45,1564.23,0.98714,0.92125,1.18024,0.82317,0.61998,0.70944,0.3939,1.50431,1.04569,1.54063,0.025644,0.008548,0.025644,0.008548,0.025644,0.008548,0.025644,0.008548
46,1598,1.00631,0.93036,1.19133,0.80632,0.64252,0.70768,0.39536,1.47429,1.01682,1.51945,0.025545,0.008515,0.025545,0.008515,0.025545,0.008515,0.025545,0.008515
47,1631.73,0.99057,0.90305,1.17551,0.82537,0.6448,0.71609,0.39495,1.52444,1.03253,1.55245,0.025446,0.008482,0.025446,0.008482,0.025446,0.008482,0.025446,0.008482
48,1665.52,0.97878,0.89961,1.17179,0.7728,0.66108,0.71898,0.39835,1.50792,1.03798,1.55833,0.025347,0.008449,0.025347,0.008449,0.025347,0.008449,0.025347,0.008449
49,1699.37,0.98507,0.90396,1.17864,0.84343,0.62887,0.72551,0.41932,1.45199,0.97963,1.49811,0.025248,0.008416,0.025248,0.008416,0.025248,0.008416,0.025248,0.008416
50,1733.12,0.98444,0.89567,1.17938,0.82156,0.66141,0.74161,0.4189,1.49317,0.96871,1.53188,0.025149,0.008383,0.025149,0.008383,0.025149,0.008383,0.025149,0.008383
51,1766.98,0.98226,0.88567,1.17501,0.86045,0.64041,0.72457,0.41514,1.45779,0.95958,1.50912,0.02505,0.00835,0.02505,0.00835,0.02505,0.00835,0.02505,0.00835
52,1800.83,0.96597,0.8751,1.16587,0.83292,0.65584,0.73081,0.39618,1.47959,0.97492,1.53097,0.024951,0.008317,0.024951,0.008317,0.024951,0.008317,0.024951,0.008317
53,1834.63,0.97116,0.88004,1.16634,0.88765,0.63415,0.72948,0.41724,1.41921,0.93518,1.49085,0.024852,0.008284,0.024852,0.008284,0.024852,0.008284,0.024852,0.008284
54,1868.44,0.97263,0.86571,1.16111,0.78935,0.66469,0.72774,0.43033,1.43566,0.95053,1.46237,0.024753,0.008251,0.024753,0.008251,0.024753,0.008251,0.024753,0.008251
55,1902.07,0.96202,0.86527,1.16304,0.85703,0.63837,0.72645,0.40164,1.51085,0.95907,1.52474,0.024654,0.008218,0.024654,0.008218,0.024654,0.008218,0.024654,0.008218
56,1936.05,0.96746,0.86765,1.16109,0.88517,0.62879,0.74167,0.40458,1.5491,0.9445,1.54681,0.024555,0.008185,0.024555,0.008185,0.024555,0.008185,0.024555,0.008185
57,1969.9,0.95755,0.85648,1.15485,0.87114,0.64264,0.73306,0.41565,1.46689,0.91291,1.50738,0.024456,0.008152,0.024456,0.008152,0.024456,0.008152,0.024456,0.008152
58,2003.72,0.95354,0.85454,1.15761,0.86741,0.66047,0.73589,0.44651,1.36795,0.90379,1.44443,0.024357,0.008119,0.024357,0.008119,0.024357,0.008119,0.024357,0.008119
59,2037.45,0.95488,0.8479,1.15547,0.87374,0.64311,0.74004,0.43022,1.46263,0.94682,1.49546,0.024258,0.008086,0.024258,0.008086,0.024258,0.008086,0.024258,0.008086
60,2071.02,0.95483,0.84407,1.15404,0.86885,0.66681,0.74968,0.4477,1.38152,0.88307,1.42036,0.024159,0.008053,0.024159,0.008053,0.024159,0.008053,0.024159,0.008053
61,2104.96,0.94892,0.83345,1.15128,0.88712,0.65064,0.74339,0.41443,1.49569,0.93048,1.50979,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802
62,2138.77,0.94751,0.84007,1.15235,0.86584,0.66696,0.75209,0.44782,1.39488,0.91171,1.4485,0.023961,0.007987,0.023961,0.007987,0.023961,0.007987,0.023961,0.007987
63,2172.36,0.9457,0.83767,1.15031,0.81273,0.66957,0.73749,0.41697,1.48779,0.90064,1.53256,0.023862,0.007954,0.023862,0.007954,0.023862,0.007954,0.023862,0.007954
64,2206.2,0.94012,0.81723,1.13731,0.82689,0.68239,0.73791,0.44624,1.37845,0.88316,1.44153,0.023763,0.007921,0.023763,0.007921,0.023763,0.007921,0.023763,0.007921
65,2240.02,0.93542,0.82617,1.14741,0.8257,0.67958,0.7515,0.42063,1.45513,0.9178,1.47287,0.023664,0.007888,0.023664,0.007888,0.023664,0.007888,0.023664,0.007888
66,2273.96,0.93863,0.82747,1.14497,0.80046,0.70821,0.75551,0.43273,1.42005,0.86603,1.4479,0.023565,0.007855,0.023565,0.007855,0.023565,0.007855,0.023565,0.007855
67,2307.66,0.93747,0.82039,1.13649,0.87475,0.66915,0.7521,0.43768,1.43035,0.85906,1.46988,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822
68,2341.39,0.92606,0.81217,1.1378,0.83502,0.69802,0.75878,0.46292,1.34587,0.83644,1.3992,0.023367,0.007789,0.023367,0.007789,0.023367,0.007789,0.023367,0.007789
69,2375.12,0.92045,0.81137,1.13801,0.8929,0.66069,0.75597,0.4493,1.38489,0.86575,1.43077,0.023268,0.007756,0.023268,0.007756,0.023268,0.007756,0.023268,0.007756
70,2408.77,0.92798,0.80408,1.13616,0.88395,0.63854,0.75266,0.44698,1.35772,0.87616,1.41401,0.023169,0.007723,0.023169,0.007723,0.023169,0.007723,0.023169,0.007723
71,2442.56,0.91757,0.7919,1.13067,0.82488,0.69091,0.74923,0.4274,1.45026,0.85972,1.49195,0.02307,0.00769,0.02307,0.00769,0.02307,0.00769,0.02307,0.00769
72,2476.25,0.91593,0.80285,1.13585,0.87951,0.67689,0.75384,0.44174,1.38065,0.85829,1.45455,0.022971,0.007657,0.022971,0.007657,0.022971,0.007657,0.022971,0.007657
73,2510.04,0.91236,0.79496,1.12907,0.8382,0.69678,0.75932,0.4562,1.36778,0.84456,1.43869,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624
74,2543.84,0.91159,0.79373,1.13049,0.87488,0.68254,0.76365,0.4618,1.35304,0.83419,1.41268,0.022773,0.007591,0.022773,0.007591,0.022773,0.007591,0.022773,0.007591
75,2577.32,0.91104,0.78633,1.12373,0.84337,0.70709,0.76807,0.44961,1.38212,0.83668,1.45536,0.022674,0.007558,0.022674,0.007558,0.022674,0.007558,0.022674,0.007558
76,2611.09,0.90791,0.78167,1.12431,0.86337,0.6913,0.7733,0.45321,1.40853,0.84071,1.44166,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525
77,2644.83,0.90264,0.78282,1.12,0.83337,0.71768,0.76371,0.46491,1.3286,0.80817,1.39245,0.022476,0.007492,0.022476,0.007492,0.022476,0.007492,0.022476,0.007492
78,2678.54,0.90669,0.78419,1.12558,0.85809,0.69628,0.77373,0.46405,1.38154,0.82655,1.41706,0.022377,0.007459,0.022377,0.007459,0.022377,0.007459,0.022377,0.007459
79,2712.21,0.89561,0.77358,1.11592,0.87931,0.69055,0.77068,0.46657,1.32882,0.79795,1.39771,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426
80,2746.03,0.89241,0.76925,1.11873,0.85422,0.69468,0.76294,0.45421,1.35178,0.83437,1.41862,0.022179,0.007393,0.022179,0.007393,0.022179,0.007393,0.022179,0.007393
81,2779.94,0.89392,0.76857,1.11903,0.88261,0.73191,0.78609,0.45681,1.38143,0.79754,1.43367,0.02208,0.00736,0.02208,0.00736,0.02208,0.00736,0.02208,0.00736
82,2813.68,0.8972,0.76629,1.11759,0.87712,0.69304,0.7745,0.46214,1.35004,0.80533,1.42625,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327
83,2847.41,0.89019,0.76143,1.11201,0.87508,0.66769,0.7568,0.46256,1.3359,0.82054,1.40332,0.021882,0.007294,0.021882,0.007294,0.021882,0.007294,0.021882,0.007294
84,2881.36,0.89442,0.76054,1.11232,0.87953,0.69535,0.7795,0.46964,1.37124,0.80358,1.44627,0.021783,0.007261,0.021783,0.007261,0.021783,0.007261,0.021783,0.007261
85,2915.13,0.88909,0.7538,1.11593,0.84653,0.6954,0.77637,0.45789,1.37864,0.79573,1.44227,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228
86,2949.02,0.89083,0.7526,1.11501,0.8462,0.69585,0.77246,0.48814,1.27674,0.78432,1.37926,0.021585,0.007195,0.021585,0.007195,0.021585,0.007195,0.021585,0.007195
87,2982.67,0.88454,0.75996,1.11552,0.83721,0.69751,0.76781,0.46467,1.33778,0.8004,1.41205,0.021486,0.007162,0.021486,0.007162,0.021486,0.007162,0.021486,0.007162
88,3016.69,0.87934,0.74473,1.10329,0.85279,0.69456,0.76566,0.47235,1.28756,0.79478,1.39381,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129
89,3050.53,0.88599,0.7433,1.10552,0.86524,0.71226,0.77753,0.45526,1.40146,0.80818,1.47535,0.021288,0.007096,0.021288,0.007096,0.021288,0.007096,0.021288,0.007096
90,3084.41,0.88251,0.74843,1.11066,0.88757,0.68176,0.76839,0.47707,1.34555,0.79331,1.39998,0.021189,0.007063,0.021189,0.007063,0.021189,0.007063,0.021189,0.007063
91,3118.13,0.88044,0.7418,1.10614,0.88264,0.71755,0.78243,0.47965,1.32817,0.79663,1.38374,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703
92,3151.98,0.87575,0.74057,1.10223,0.86504,0.71007,0.77755,0.47396,1.34579,0.78891,1.40468,0.020991,0.006997,0.020991,0.006997,0.020991,0.006997,0.020991,0.006997
93,3185.74,0.86977,0.73756,1.10157,0.80243,0.70944,0.75771,0.47165,1.29976,0.78562,1.37556,0.020892,0.006964,0.020892,0.006964,0.020892,0.006964,0.020892,0.006964
94,3219.45,0.87157,0.73628,1.10245,0.85608,0.70973,0.76766,0.47896,1.30901,0.77286,1.40412,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931
95,3253.2,0.87049,0.72963,1.09637,0.87795,0.69776,0.76971,0.48003,1.29745,0.80694,1.37844,0.020694,0.006898,0.020694,0.006898,0.020694,0.006898,0.020694,0.006898
96,3287.02,0.86907,0.73545,1.09857,0.83693,0.7264,0.7812,0.46898,1.38552,0.76646,1.43606,0.020595,0.006865,0.020595,0.006865,0.020595,0.006865,0.020595,0.006865
97,3320.85,0.86667,0.7289,1.09126,0.89308,0.69916,0.77985,0.47001,1.35265,0.78193,1.40924,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832
98,3354.61,0.8677,0.72608,1.0998,0.87565,0.70197,0.77772,0.46988,1.33947,0.77499,1.41064,0.020397,0.006799,0.020397,0.006799,0.020397,0.006799,0.020397,0.006799
99,3388.46,0.86547,0.72237,1.0992,0.82415,0.7161,0.7753,0.46379,1.36376,0.76401,1.41035,0.020298,0.006766,0.020298,0.006766,0.020298,0.006766,0.020298,0.006766
100,3422.11,0.85371,0.71066,1.09211,0.88267,0.68965,0.78404,0.48044,1.3103,0.78549,1.3926,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733
101,3455.98,0.86223,0.72353,1.09728,0.8957,0.71841,0.79524,0.49508,1.29828,0.76515,1.35358,0.0201,0.0067,0.0201,0.0067,0.0201,0.0067,0.0201,0.0067
102,3489.73,0.85875,0.71789,1.093,0.92496,0.68554,0.78983,0.48485,1.32666,0.75239,1.39352,0.020001,0.006667,0.020001,0.006667,0.020001,0.006667,0.020001,0.006667
103,3523.53,0.86121,0.70789,1.09007,0.86496,0.74034,0.80446,0.50687,1.2817,0.72974,1.35307,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634
104,3557.37,0.8578,0.71844,1.09537,0.90133,0.71709,0.79602,0.48387,1.32168,0.74796,1.409,0.019803,0.006601,0.019803,0.006601,0.019803,0.006601,0.019803,0.006601
105,3591.22,0.86588,0.7149,1.08778,0.89207,0.71168,0.77855,0.48747,1.27594,0.78479,1.3624,0.019704,0.006568,0.019704,0.006568,0.019704,0.006568,0.019704,0.006568
106,3625.09,0.85167,0.71071,1.08724,0.8588,0.72576,0.79277,0.486,1.33727,0.76055,1.39743,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535
107,3658.82,0.84632,0.71416,1.08902,0.90065,0.70114,0.79174,0.49786,1.28389,0.74488,1.3641,0.019506,0.006502,0.019506,0.006502,0.019506,0.006502,0.019506,0.006502
108,3692.71,0.84293,0.70011,1.08734,0.89139,0.7252,0.79223,0.50375,1.2756,0.74654,1.36651,0.019407,0.006469,0.019407,0.006469,0.019407,0.006469,0.019407,0.006469
109,3726.66,0.84503,0.69881,1.08432,0.86768,0.72819,0.79093,0.49263,1.28837,0.77656,1.36347,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436
110,3760.42,0.8491,0.70201,1.08318,0.89181,0.7225,0.79733,0.49174,1.28567,0.74372,1.36787,0.019209,0.006403,0.019209,0.006403,0.019209,0.006403,0.019209,0.006403
111,3794.25,0.84944,0.70463,1.08122,0.87108,0.74764,0.81293,0.50921,1.25574,0.71222,1.35151,0.01911,0.00637,0.01911,0.00637,0.01911,0.00637,0.01911,0.00637
112,3827.95,0.84335,0.69807,1.08217,0.88495,0.69466,0.79953,0.49432,1.30481,0.75517,1.37393,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337
113,3861.88,0.83768,0.69754,1.08132,0.89269,0.70894,0.7926,0.49727,1.27061,0.73702,1.34968,0.018912,0.006304,0.018912,0.006304,0.018912,0.006304,0.018912,0.006304
114,3895.64,0.83751,0.69867,1.08038,0.83465,0.73247,0.79238,0.48874,1.30233,0.74142,1.3729,0.018813,0.006271,0.018813,0.006271,0.018813,0.006271,0.018813,0.006271
115,3929.4,0.82819,0.68357,1.07345,0.88859,0.72938,0.80809,0.49911,1.30125,0.71039,1.36051,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238
116,3963.26,0.83938,0.68712,1.07831,0.87786,0.72386,0.79996,0.50323,1.27679,0.72325,1.34324,0.018615,0.006205,0.018615,0.006205,0.018615,0.006205,0.018615,0.006205
117,3997.03,0.83824,0.68656,1.08024,0.88463,0.73193,0.8046,0.50404,1.26255,0.70068,1.33273,0.018516,0.006172,0.018516,0.006172,0.018516,0.006172,0.018516,0.006172
118,4030.77,0.84264,0.68297,1.08011,0.89286,0.72684,0.79459,0.50641,1.25109,0.6987,1.34928,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139
119,4064.46,0.83273,0.68471,1.07821,0.89786,0.73571,0.80963,0.5108,1.22793,0.70217,1.30674,0.018318,0.006106,0.018318,0.006106,0.018318,0.006106,0.018318,0.006106
120,4098.18,0.82697,0.68576,1.07926,0.88009,0.73224,0.80601,0.52304,1.21975,0.69331,1.30397,0.018219,0.006073,0.018219,0.006073,0.018219,0.006073,0.018219,0.006073
121,4131.95,0.82155,0.67624,1.06957,0.90265,0.73431,0.80574,0.50623,1.27466,0.71812,1.34732,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
122,4165.81,0.82974,0.67801,1.07195,0.90827,0.69772,0.80078,0.50184,1.27525,0.71803,1.34895,0.018021,0.006007,0.018021,0.006007,0.018021,0.006007,0.018021,0.006007
123,4199.65,0.82413,0.672,1.07223,0.90327,0.70595,0.79603,0.50383,1.25103,0.70691,1.33098,0.017922,0.005974,0.017922,0.005974,0.017922,0.005974,0.017922,0.005974
124,4233.59,0.83167,0.68023,1.07299,0.89374,0.72444,0.80413,0.51778,1.23264,0.69623,1.32185,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941
125,4267.55,0.82054,0.67315,1.07099,0.91633,0.71158,0.80192,0.51263,1.22496,0.69894,1.31932,0.017724,0.005908,0.017724,0.005908,0.017724,0.005908,0.017724,0.005908
126,4301.45,0.81535,0.66947,1.06559,0.89708,0.71858,0.79986,0.51031,1.22253,0.72023,1.31088,0.017625,0.005875,0.017625,0.005875,0.017625,0.005875,0.017625,0.005875
127,4335.2,0.82372,0.66739,1.06824,0.89782,0.73697,0.8164,0.51563,1.22316,0.69991,1.32129,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842
128,4368.95,0.82519,0.66895,1.06821,0.9235,0.72154,0.81152,0.51633,1.23,0.70741,1.32098,0.017427,0.005809,0.017427,0.005809,0.017427,0.005809,0.017427,0.005809
129,4402.82,0.81924,0.66528,1.0666,0.86387,0.74001,0.80375,0.50487,1.25135,0.72802,1.3433,0.017328,0.005776,0.017328,0.005776,0.017328,0.005776,0.017328,0.005776
130,4436.71,0.81968,0.66836,1.06973,0.86346,0.74705,0.80484,0.51729,1.25565,0.7074,1.34165,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743
131,4470.43,0.81421,0.66213,1.06675,0.84574,0.75021,0.79774,0.51315,1.26817,0.72015,1.33373,0.01713,0.00571,0.01713,0.00571,0.01713,0.00571,0.01713,0.00571
132,4504.12,0.81913,0.66153,1.06829,0.85367,0.75412,0.80783,0.50142,1.29787,0.72171,1.38751,0.017031,0.005677,0.017031,0.005677,0.017031,0.005677,0.017031,0.005677
133,4538.04,0.81123,0.66106,1.06253,0.92862,0.71943,0.81523,0.5062,1.26621,0.68547,1.35655,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
134,4571.58,0.80097,0.65699,1.06314,0.90726,0.74195,0.81699,0.52107,1.21079,0.68034,1.30919,0.016833,0.005611,0.016833,0.005611,0.016833,0.005611,0.016833,0.005611
135,4605.19,0.8109,0.65624,1.06109,0.91366,0.74373,0.81476,0.52315,1.21255,0.68547,1.2982,0.016734,0.005578,0.016734,0.005578,0.016734,0.005578,0.016734,0.005578
136,4638.87,0.79734,0.65194,1.0596,0.89325,0.73465,0.80389,0.51528,1.23527,0.68309,1.31723,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545
137,4672.56,0.80107,0.65111,1.05924,0.8896,0.75027,0.81293,0.51515,1.25483,0.68604,1.34492,0.016536,0.005512,0.016536,0.005512,0.016536,0.005512,0.016536,0.005512
138,4706.5,0.80561,0.65017,1.06059,0.88065,0.75478,0.81359,0.51413,1.22644,0.67613,1.33617,0.016437,0.005479,0.016437,0.005479,0.016437,0.005479,0.016437,0.005479
139,4740.17,0.80736,0.64674,1.0624,0.87082,0.75662,0.80198,0.51225,1.22918,0.69148,1.33296,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
140,4774.13,0.8127,0.65084,1.06027,0.9149,0.71573,0.80473,0.52421,1.21161,0.6912,1.31319,0.016239,0.005413,0.016239,0.005413,0.016239,0.005413,0.016239,0.005413
141,4807.84,0.80284,0.64615,1.06111,0.92808,0.72191,0.80646,0.51706,1.22312,0.69152,1.32151,0.01614,0.00538,0.01614,0.00538,0.01614,0.00538,0.01614,0.00538
